transaction_id,account_id,customer_id,transaction_date,currency_code,amount_original,issue_reason
1048576,1766,1766,2025-03-01,NOK,8902.45,NO_FX_RATE_FOR_DATE_CURRENCY
1001185,1767,1767,2025-03-01,JPY,911.77,NO_FX_RATE_FOR_DATE_CURRENCY
1007353,1772,1772,2025-03-01,JPY,2712.11,NO_FX_RATE_FOR_DATE_CURRENCY
1016513,1796,1796,2025-03-01,PLN,5655.85,NO_FX_RATE_FOR_DATE_CURRENCY
1042435,1799,1799,2025-03-01,NOK,5002.66,NO_FX_RATE_FOR_DATE_CURRENCY
1023798,1803,1803,2025-03-01,PLN,844.32,NO_FX_RATE_FOR_DATE_CURRENCY
1034682,1805,1805,2025-03-01,NOK,8393.04,NO_FX_RATE_FOR_DATE_CURRENCY
1004441,1812,1812,2025-03-01,ISK,7356.48,NO_FX_RATE_FOR_DATE_CURRENCY
1010607,1815,1815,2025-03-01,SEK,2388.75,NO_FX_RATE_FOR_DATE_CURRENCY
1019750,1842,1842,2025-03-01,PLN,6310.7,NO_FX_RATE_FOR_DATE_CURRENCY
1046746,1847,1847,2025-03-01,GBP,1091.96,NO_FX_RATE_FOR_DATE_CURRENCY
1035313,1859,1859,2025-03-01,GBP,6523.19,NO_FX_RATE_FOR_DATE_CURRENCY
1050311,1860,1860,2025-03-01,SEK,5718.95,NO_FX_RATE_FOR_DATE_CURRENCY
1005552,1871,1871,2025-03-01,PLN,5885.0,NO_FX_RATE_FOR_DATE_CURRENCY
1019971,1873,1873,2025-03-01,SEK,6350.11,NO_FX_RATE_FOR_DATE_CURRENCY
1024207,1885,1885,2025-03-01,TRY,1410.55,NO_FX_RATE_FOR_DATE_CURRENCY
1007833,1888,1888,2025-03-01,CZK,349.23,NO_FX_RATE_FOR_DATE_CURRENCY
1010599,1891,1891,2025-03-01,SEK,9213.25,NO_FX_RATE_FOR_DATE_CURRENCY
1015285,1893,1893,2025-03-01,AUD,2600.66,NO_FX_RATE_FOR_DATE_CURRENCY
1056021,1897,1897,2025-03-01,AUD,5040.59,NO_FX_RATE_FOR_DATE_CURRENCY
1021793,1927,1927,2025-03-01,CZK,1789.19,NO_FX_RATE_FOR_DATE_CURRENCY
1016661,1929,1929,2025-03-01,DKK,2598.7,NO_FX_RATE_FOR_DATE_CURRENCY
1003465,1934,1934,2025-03-01,GBP,264.03,NO_FX_RATE_FOR_DATE_CURRENCY
1049349,1934,1934,2025-03-01,SEK,1890.86,NO_FX_RATE_FOR_DATE_CURRENCY
1013147,1937,1937,2025-03-01,RON,8697.98,NO_FX_RATE_FOR_DATE_CURRENCY
1033260,1941,1941,2025-03-01,CHF,1445.46,NO_FX_RATE_FOR_DATE_CURRENCY
1000776,1943,1943,2025-03-01,DKK,5434.27,NO_FX_RATE_FOR_DATE_CURRENCY
1040584,1950,1950,2025-03-01,TRY,110.8,NO_FX_RATE_FOR_DATE_CURRENCY
1001792,1959,1959,2025-03-01,HUF,484.73,NO_FX_RATE_FOR_DATE_CURRENCY
1020664,1960,1960,2025-03-01,HUF,9835.14,NO_FX_RATE_FOR_DATE_CURRENCY
1018081,1964,1964,2025-03-01,ISK,9257.52,NO_FX_RATE_FOR_DATE_CURRENCY
1000415,1965,1965,2025-03-01,CZK,4220.3,NO_FX_RATE_FOR_DATE_CURRENCY
1050567,1971,1971,2025-03-01,RON,6130.74,NO_FX_RATE_FOR_DATE_CURRENCY
1046468,1979,1979,2025-03-01,SEK,2714.16,NO_FX_RATE_FOR_DATE_CURRENCY
1046348,1986,1986,2025-03-01,PLN,8594.11,NO_FX_RATE_FOR_DATE_CURRENCY
1049507,1995,1995,2025-03-01,BGN,1569.26,NO_FX_RATE_FOR_DATE_CURRENCY
1050192,2004,2004,2025-03-01,AUD,589.42,NO_FX_RATE_FOR_DATE_CURRENCY
1008551,2005,2005,2025-03-01,HUF,4605.97,NO_FX_RATE_FOR_DATE_CURRENCY
1023839,2012,2012,2025-03-01,SEK,8995.32,NO_FX_RATE_FOR_DATE_CURRENCY
1032944,2015,2015,2025-03-01,SEK,7298.77,NO_FX_RATE_FOR_DATE_CURRENCY
1038143,2015,2015,2025-03-01,DKK,9374.96,NO_FX_RATE_FOR_DATE_CURRENCY
1048597,2033,2033,2025-03-01,GBP,5059.31,NO_FX_RATE_FOR_DATE_CURRENCY
1034546,2034,2034,2025-03-01,AUD,5358.86,NO_FX_RATE_FOR_DATE_CURRENCY
1050038,2034,2034,2025-03-01,TRY,6648.45,NO_FX_RATE_FOR_DATE_CURRENCY
1001790,2038,2038,2025-03-01,AUD,4366.09,NO_FX_RATE_FOR_DATE_CURRENCY
1051602,2040,2040,2025-03-01,DKK,3895.15,NO_FX_RATE_FOR_DATE_CURRENCY
1014433,2052,2052,2025-03-01,CZK,6380.73,NO_FX_RATE_FOR_DATE_CURRENCY
1043750,2060,2060,2025-03-01,JPY,7177.86,NO_FX_RATE_FOR_DATE_CURRENCY
1024349,2065,2065,2025-03-01,AUD,2358.37,NO_FX_RATE_FOR_DATE_CURRENCY
1018936,2067,2067,2025-03-01,AUD,8304.01,NO_FX_RATE_FOR_DATE_CURRENCY
1051660,2072,2072,2025-03-01,DKK,8884.89,NO_FX_RATE_FOR_DATE_CURRENCY
1044942,2074,2074,2025-03-01,GBP,1.58,NO_FX_RATE_FOR_DATE_CURRENCY
1023531,2075,2075,2025-03-01,PLN,2016.05,NO_FX_RATE_FOR_DATE_CURRENCY
1019180,2082,2082,2025-03-01,CZK,4259.1,NO_FX_RATE_FOR_DATE_CURRENCY
1005466,2098,2098,2025-03-01,RON,3855.44,NO_FX_RATE_FOR_DATE_CURRENCY
1019539,2110,2110,2025-03-01,RON,2545.9,NO_FX_RATE_FOR_DATE_CURRENCY
1001232,2125,2125,2025-03-01,CZK,400.16,NO_FX_RATE_FOR_DATE_CURRENCY
1009682,2128,2128,2025-03-01,ISK,5189.21,NO_FX_RATE_FOR_DATE_CURRENCY
1037879,2129,2129,2025-03-01,DKK,3906.31,NO_FX_RATE_FOR_DATE_CURRENCY
1002775,2136,2136,2025-03-01,GBP,3913.33,NO_FX_RATE_FOR_DATE_CURRENCY
1050612,2143,2143,2025-03-01,GBP,1639.57,NO_FX_RATE_FOR_DATE_CURRENCY
1001144,2149,2149,2025-03-01,BGN,4430.96,NO_FX_RATE_FOR_DATE_CURRENCY
1009153,2151,2151,2025-03-01,HUF,5172.75,NO_FX_RATE_FOR_DATE_CURRENCY
1054103,2157,2157,2025-03-01,CZK,8589.59,NO_FX_RATE_FOR_DATE_CURRENCY
1000779,2182,2182,2025-03-01,DKK,9280.43,NO_FX_RATE_FOR_DATE_CURRENCY
1044358,2187,2187,2025-03-01,RON,7465.7,NO_FX_RATE_FOR_DATE_CURRENCY
1012041,2208,2208,2025-03-01,JPY,6918.87,NO_FX_RATE_FOR_DATE_CURRENCY
1032091,2215,2215,2025-03-01,SEK,6407.39,NO_FX_RATE_FOR_DATE_CURRENCY
1018641,2224,2224,2025-03-01,SEK,6046.54,NO_FX_RATE_FOR_DATE_CURRENCY
1022970,2225,2225,2025-03-01,NOK,752.42,NO_FX_RATE_FOR_DATE_CURRENCY
1035969,2228,2228,2025-03-01,DKK,3620.69,NO_FX_RATE_FOR_DATE_CURRENCY
1041865,2231,2231,2025-03-01,CHF,6739.46,NO_FX_RATE_FOR_DATE_CURRENCY
1007720,2244,2244,2025-03-01,ISK,5260.5,NO_FX_RATE_FOR_DATE_CURRENCY
1030076,2266,2266,2025-03-01,PLN,9157.79,NO_FX_RATE_FOR_DATE_CURRENCY
1051246,2268,2268,2025-03-01,BGN,1130.13,NO_FX_RATE_FOR_DATE_CURRENCY
1047403,2269,2269,2025-03-01,ISK,612.33,NO_FX_RATE_FOR_DATE_CURRENCY
1002285,2277,2277,2025-03-01,BGN,6704.09,NO_FX_RATE_FOR_DATE_CURRENCY
1042668,2288,2288,2025-03-01,PLN,1806.47,NO_FX_RATE_FOR_DATE_CURRENCY
1016386,2293,2293,2025-03-01,DKK,5994.94,NO_FX_RATE_FOR_DATE_CURRENCY
1025710,2293,2293,2025-03-01,AUD,6380.79,NO_FX_RATE_FOR_DATE_CURRENCY
1011354,2299,2299,2025-03-01,NOK,3736.36,NO_FX_RATE_FOR_DATE_CURRENCY
1004163,2301,2301,2025-03-01,CZK,8651.19,NO_FX_RATE_FOR_DATE_CURRENCY
1021200,2304,2304,2025-03-01,CHF,1561.29,NO_FX_RATE_FOR_DATE_CURRENCY
1030500,2319,2319,2025-03-01,GBP,9254.99,NO_FX_RATE_FOR_DATE_CURRENCY
1032320,2340,2340,2025-03-01,CHF,5239.96,NO_FX_RATE_FOR_DATE_CURRENCY
1004599,2345,2345,2025-03-01,HUF,8591.49,NO_FX_RATE_FOR_DATE_CURRENCY
1011387,2351,2351,2025-03-01,PLN,8395.42,NO_FX_RATE_FOR_DATE_CURRENCY
1015917,2369,2369,2025-03-01,ISK,9485.53,NO_FX_RATE_FOR_DATE_CURRENCY
1015682,2374,2374,2025-03-01,RON,3560.7,NO_FX_RATE_FOR_DATE_CURRENCY
1025335,2376,2376,2025-03-01,NOK,1189.37,NO_FX_RATE_FOR_DATE_CURRENCY
1051471,2380,2380,2025-03-01,GBP,1607.27,NO_FX_RATE_FOR_DATE_CURRENCY
1055368,2387,2387,2025-03-01,NOK,7077.97,NO_FX_RATE_FOR_DATE_CURRENCY
1035004,2403,2403,2025-03-01,NOK,1838.96,NO_FX_RATE_FOR_DATE_CURRENCY
1005917,2414,2414,2025-03-01,BGN,8453.68,NO_FX_RATE_FOR_DATE_CURRENCY
1015474,2423,2423,2025-03-01,AUD,7948.53,NO_FX_RATE_FOR_DATE_CURRENCY
1023914,2423,2423,2025-03-01,AUD,6233.27,NO_FX_RATE_FOR_DATE_CURRENCY
1008945,2437,2437,2025-03-01,AUD,26.43,NO_FX_RATE_FOR_DATE_CURRENCY
1040345,2438,2438,2025-03-01,HUF,4128.93,NO_FX_RATE_FOR_DATE_CURRENCY
1013303,2470,2470,2025-03-01,TRY,2134.24,NO_FX_RATE_FOR_DATE_CURRENCY
1047549,2485,2485,2025-03-01,DKK,4022.93,NO_FX_RATE_FOR_DATE_CURRENCY
1029659,2489,2489,2025-03-01,PLN,1260.41,NO_FX_RATE_FOR_DATE_CURRENCY
1056109,2489,2489,2025-03-01,RON,3335.15,NO_FX_RATE_FOR_DATE_CURRENCY
1028044,2493,2493,2025-03-01,CHF,9431.99,NO_FX_RATE_FOR_DATE_CURRENCY
1054238,2496,2496,2025-03-01,PLN,4418.07,NO_FX_RATE_FOR_DATE_CURRENCY
1046428,2507,2507,2025-03-01,RON,6292.45,NO_FX_RATE_FOR_DATE_CURRENCY
1001056,2519,2519,2025-03-01,SEK,9615.33,NO_FX_RATE_FOR_DATE_CURRENCY
1048652,2543,2543,2025-03-01,CZK,3404.7,NO_FX_RATE_FOR_DATE_CURRENCY
1031307,2544,2544,2025-03-01,SEK,3703.44,NO_FX_RATE_FOR_DATE_CURRENCY
1008610,2552,2552,2025-03-01,DKK,4738.15,NO_FX_RATE_FOR_DATE_CURRENCY
1050263,2558,2558,2025-03-01,HUF,9980.49,NO_FX_RATE_FOR_DATE_CURRENCY
1053850,2563,2563,2025-03-01,PLN,5043.93,NO_FX_RATE_FOR_DATE_CURRENCY
1041211,2567,2567,2025-03-01,CHF,2465.43,NO_FX_RATE_FOR_DATE_CURRENCY
1015864,2575,2575,2025-03-01,PLN,9129.22,NO_FX_RATE_FOR_DATE_CURRENCY
1007148,2578,2578,2025-03-01,BGN,9838.96,NO_FX_RATE_FOR_DATE_CURRENCY
1001159,2579,2579,2025-03-01,PLN,8150.26,NO_FX_RATE_FOR_DATE_CURRENCY
1022073,2583,2583,2025-03-01,ISK,6193.04,NO_FX_RATE_FOR_DATE_CURRENCY
1019128,2585,2585,2025-03-01,PLN,3568.56,NO_FX_RATE_FOR_DATE_CURRENCY
1003307,2597,2597,2025-03-01,BGN,1712.6,NO_FX_RATE_FOR_DATE_CURRENCY
1055831,2597,2597,2025-03-01,CZK,3856.24,NO_FX_RATE_FOR_DATE_CURRENCY
1031949,2600,2600,2025-03-01,GBP,245.33,NO_FX_RATE_FOR_DATE_CURRENCY
1036425,2605,2605,2025-03-01,DKK,3859.94,NO_FX_RATE_FOR_DATE_CURRENCY
1043762,2607,2607,2025-03-01,ISK,4672.6,NO_FX_RATE_FOR_DATE_CURRENCY
1044899,2609,2609,2025-03-01,BGN,4700.06,NO_FX_RATE_FOR_DATE_CURRENCY
1004639,2620,2620,2025-03-01,TRY,7186.37,NO_FX_RATE_FOR_DATE_CURRENCY
1021360,2624,2624,2025-03-01,CZK,5128.24,NO_FX_RATE_FOR_DATE_CURRENCY
1006053,2645,2645,2025-03-01,GBP,1317.49,NO_FX_RATE_FOR_DATE_CURRENCY
1054541,2645,2645,2025-03-01,TRY,2088.07,NO_FX_RATE_FOR_DATE_CURRENCY
1053041,2646,2646,2025-03-01,ISK,8040.82,NO_FX_RATE_FOR_DATE_CURRENCY
1013054,2664,2664,2025-03-01,PLN,8644.68,NO_FX_RATE_FOR_DATE_CURRENCY
1000078,2669,2669,2025-03-01,DKK,9133.03,NO_FX_RATE_FOR_DATE_CURRENCY
1019672,2679,2679,2025-03-01,SEK,623.33,NO_FX_RATE_FOR_DATE_CURRENCY
1036390,2686,2686,2025-03-01,SEK,3736.18,NO_FX_RATE_FOR_DATE_CURRENCY
1010088,2688,2688,2025-03-01,SEK,7756.05,NO_FX_RATE_FOR_DATE_CURRENCY
1012634,2698,2698,2025-03-01,HUF,457.01,NO_FX_RATE_FOR_DATE_CURRENCY
1053856,2700,2700,2025-03-01,SEK,7631.11,NO_FX_RATE_FOR_DATE_CURRENCY
1014329,2703,2703,2025-03-01,BGN,7270.86,NO_FX_RATE_FOR_DATE_CURRENCY
1040685,2715,2715,2025-03-01,HUF,110.3,NO_FX_RATE_FOR_DATE_CURRENCY
1018262,2722,2722,2025-03-01,GBP,6535.27,NO_FX_RATE_FOR_DATE_CURRENCY
1053987,2755,2755,2025-03-01,PLN,2767.5,NO_FX_RATE_FOR_DATE_CURRENCY
1045609,2762,2762,2025-03-01,GBP,9971.33,NO_FX_RATE_FOR_DATE_CURRENCY
1038291,2775,2775,2025-03-01,RON,1481.37,NO_FX_RATE_FOR_DATE_CURRENCY
1031960,2781,2781,2025-03-01,ISK,6492.83,NO_FX_RATE_FOR_DATE_CURRENCY
1048730,2784,2784,2025-03-01,RON,6760.94,NO_FX_RATE_FOR_DATE_CURRENCY
1031845,2786,2786,2025-03-01,RON,8096.83,NO_FX_RATE_FOR_DATE_CURRENCY
1012433,2787,2787,2025-03-01,BGN,1249.77,NO_FX_RATE_FOR_DATE_CURRENCY
1032405,2795,2795,2025-03-01,PLN,8695.56,NO_FX_RATE_FOR_DATE_CURRENCY
1040946,2796,2796,2025-03-01,CHF,3483.47,NO_FX_RATE_FOR_DATE_CURRENCY
1053182,2796,2796,2025-03-01,CHF,6199.04,NO_FX_RATE_FOR_DATE_CURRENCY
1017703,2797,2797,2025-03-01,RON,3065.05,NO_FX_RATE_FOR_DATE_CURRENCY
1025927,2807,2807,2025-03-01,AUD,2779.25,NO_FX_RATE_FOR_DATE_CURRENCY
1020262,2821,2821,2025-03-01,BGN,7137.42,NO_FX_RATE_FOR_DATE_CURRENCY
1035257,2822,2822,2025-03-01,JPY,1170.85,NO_FX_RATE_FOR_DATE_CURRENCY
1047208,2825,2825,2025-03-01,TRY,2789.66,NO_FX_RATE_FOR_DATE_CURRENCY
1024526,2826,2826,2025-03-01,DKK,974.28,NO_FX_RATE_FOR_DATE_CURRENCY
1033548,2827,2827,2025-03-01,AUD,3401.49,NO_FX_RATE_FOR_DATE_CURRENCY
1033264,2841,2841,2025-03-01,TRY,4065.41,NO_FX_RATE_FOR_DATE_CURRENCY
1047911,2845,2845,2025-03-01,GBP,4404.34,NO_FX_RATE_FOR_DATE_CURRENCY
1028943,2846,2846,2025-03-01,AUD,4920.51,NO_FX_RATE_FOR_DATE_CURRENCY
1001849,2858,2858,2025-03-01,DKK,6190.84,NO_FX_RATE_FOR_DATE_CURRENCY
1000254,2865,2865,2025-03-01,NOK,4904.86,NO_FX_RATE_FOR_DATE_CURRENCY
1049691,2865,2865,2025-03-01,HUF,1922.11,NO_FX_RATE_FOR_DATE_CURRENCY
1002400,2874,2874,2025-03-01,AUD,1175.53,NO_FX_RATE_FOR_DATE_CURRENCY
1044053,2874,2874,2025-03-01,SEK,4937.99,NO_FX_RATE_FOR_DATE_CURRENCY
1039565,2877,2877,2025-03-01,BGN,3083.05,NO_FX_RATE_FOR_DATE_CURRENCY
1051422,2877,2877,2025-03-01,NOK,2387.28,NO_FX_RATE_FOR_DATE_CURRENCY
1021214,2885,2885,2025-03-01,HUF,2831.64,NO_FX_RATE_FOR_DATE_CURRENCY
1047032,2892,2892,2025-03-01,CHF,4870.02,NO_FX_RATE_FOR_DATE_CURRENCY
1055905,2892,2892,2025-03-01,ISK,4214.23,NO_FX_RATE_FOR_DATE_CURRENCY
1003396,2895,2895,2025-03-01,GBP,7036.55,NO_FX_RATE_FOR_DATE_CURRENCY
1011981,2901,2901,2025-03-01,HUF,5134.83,NO_FX_RATE_FOR_DATE_CURRENCY
1026045,2932,2932,2025-03-01,CHF,731.25,NO_FX_RATE_FOR_DATE_CURRENCY
1023697,2940,2940,2025-03-01,JPY,7740.27,NO_FX_RATE_FOR_DATE_CURRENCY
1013948,2946,2946,2025-03-01,NOK,1982.57,NO_FX_RATE_FOR_DATE_CURRENCY
1052527,2952,2952,2025-03-01,GBP,8547.99,NO_FX_RATE_FOR_DATE_CURRENCY
1039712,2954,2954,2025-03-01,BGN,1985.02,NO_FX_RATE_FOR_DATE_CURRENCY
1022843,2955,2955,2025-03-01,AUD,6878.8,NO_FX_RATE_FOR_DATE_CURRENCY
1030634,2965,2965,2025-03-01,ISK,1085.23,NO_FX_RATE_FOR_DATE_CURRENCY
1019348,2966,2966,2025-03-01,CZK,2172.98,NO_FX_RATE_FOR_DATE_CURRENCY
1046918,2970,2970,2025-03-01,PLN,9351.84,NO_FX_RATE_FOR_DATE_CURRENCY
1035126,2973,2973,2025-03-01,ISK,9169.85,NO_FX_RATE_FOR_DATE_CURRENCY
1017228,2981,2981,2025-03-01,AUD,6407.92,NO_FX_RATE_FOR_DATE_CURRENCY
1038640,2991,2991,2025-03-01,JPY,9113.2,NO_FX_RATE_FOR_DATE_CURRENCY
1009445,2993,2993,2025-03-01,PLN,5560.03,NO_FX_RATE_FOR_DATE_CURRENCY
1016068,3004,3004,2025-03-01,CHF,2551.68,NO_FX_RATE_FOR_DATE_CURRENCY
1038599,3012,3012,2025-03-01,GBP,9003.4,NO_FX_RATE_FOR_DATE_CURRENCY
1047248,3013,3013,2025-03-01,SEK,5234.01,NO_FX_RATE_FOR_DATE_CURRENCY
1030094,3014,3014,2025-03-01,RON,4857.41,NO_FX_RATE_FOR_DATE_CURRENCY
1035958,3015,3015,2025-03-01,CZK,2949.28,NO_FX_RATE_FOR_DATE_CURRENCY
1032442,3017,3017,2025-03-01,RON,9567.26,NO_FX_RATE_FOR_DATE_CURRENCY
1026393,3019,3019,2025-03-01,SEK,3288.69,NO_FX_RATE_FOR_DATE_CURRENCY
1053431,3028,3028,2025-03-01,ISK,8885.81,NO_FX_RATE_FOR_DATE_CURRENCY
1020303,3029,3029,2025-03-01,SEK,9358.25,NO_FX_RATE_FOR_DATE_CURRENCY
1009749,3041,3041,2025-03-01,TRY,3307.83,NO_FX_RATE_FOR_DATE_CURRENCY
1010906,3045,3045,2025-03-01,CHF,8367.99,NO_FX_RATE_FOR_DATE_CURRENCY
1045115,3058,3058,2025-03-01,GBP,8594.81,NO_FX_RATE_FOR_DATE_CURRENCY
1015875,3059,3059,2025-03-01,CHF,3584.93,NO_FX_RATE_FOR_DATE_CURRENCY
1052567,3081,3081,2025-03-01,BGN,6106.32,NO_FX_RATE_FOR_DATE_CURRENCY
1053457,3088,3088,2025-03-01,ISK,5831.98,NO_FX_RATE_FOR_DATE_CURRENCY
1049843,3090,3090,2025-03-01,PLN,9950.93,NO_FX_RATE_FOR_DATE_CURRENCY
1004119,3094,3094,2025-03-01,DKK,3232.01,NO_FX_RATE_FOR_DATE_CURRENCY
1014964,3095,3095,2025-03-01,CZK,1428.87,NO_FX_RATE_FOR_DATE_CURRENCY
1013790,3103,3103,2025-03-01,SEK,9750.92,NO_FX_RATE_FOR_DATE_CURRENCY
1030734,3108,3108,2025-03-01,RON,9017.96,NO_FX_RATE_FOR_DATE_CURRENCY
1042106,3114,3114,2025-03-01,SEK,9789.56,NO_FX_RATE_FOR_DATE_CURRENCY
1048779,3115,3115,2025-03-01,SEK,2336.3,NO_FX_RATE_FOR_DATE_CURRENCY
1055708,3119,3119,2025-03-01,TRY,3981.75,NO_FX_RATE_FOR_DATE_CURRENCY
1016711,3120,3120,2025-03-01,BGN,9698.95,NO_FX_RATE_FOR_DATE_CURRENCY
1035146,3126,3126,2025-03-01,RON,7457.64,NO_FX_RATE_FOR_DATE_CURRENCY
1050313,3127,3127,2025-03-01,BGN,2913.57,NO_FX_RATE_FOR_DATE_CURRENCY
1026206,3137,3137,2025-03-01,BGN,4685.5,NO_FX_RATE_FOR_DATE_CURRENCY
1038829,3147,3147,2025-03-01,BGN,501.14,NO_FX_RATE_FOR_DATE_CURRENCY
1050180,3147,3147,2025-03-01,NOK,7153.7,NO_FX_RATE_FOR_DATE_CURRENCY
1037635,3149,3149,2025-03-01,DKK,6383.45,NO_FX_RATE_FOR_DATE_CURRENCY
1013663,3158,3158,2025-03-01,NOK,128.35,NO_FX_RATE_FOR_DATE_CURRENCY
1024654,3165,3165,2025-03-01,CHF,7139.95,NO_FX_RATE_FOR_DATE_CURRENCY
1000592,3166,3166,2025-03-01,JPY,4324.11,NO_FX_RATE_FOR_DATE_CURRENCY
1035634,3205,3205,2025-03-01,DKK,8468.23,NO_FX_RATE_FOR_DATE_CURRENCY
1009597,3213,3213,2025-03-01,RON,7937.98,NO_FX_RATE_FOR_DATE_CURRENCY
1044455,3213,3213,2025-03-01,CHF,6400.14,NO_FX_RATE_FOR_DATE_CURRENCY
1012249,3216,3216,2025-03-01,AUD,3604.81,NO_FX_RATE_FOR_DATE_CURRENCY
1014386,3230,3230,2025-03-01,TRY,6823.15,NO_FX_RATE_FOR_DATE_CURRENCY
1017459,3231,3231,2025-03-01,DKK,9415.27,NO_FX_RATE_FOR_DATE_CURRENCY
1003092,3235,3235,2025-03-01,TRY,5772.05,NO_FX_RATE_FOR_DATE_CURRENCY
1038012,3246,3246,2025-03-01,PLN,1592.12,NO_FX_RATE_FOR_DATE_CURRENCY
1043061,3250,3250,2025-03-01,ISK,7569.52,NO_FX_RATE_FOR_DATE_CURRENCY
1017296,3261,3261,2025-03-01,HUF,7976.01,NO_FX_RATE_FOR_DATE_CURRENCY
1029108,3261,3261,2025-03-01,CZK,8413.22,NO_FX_RATE_FOR_DATE_CURRENCY
1050391,3264,3264,2025-03-01,TRY,5265.22,NO_FX_RATE_FOR_DATE_CURRENCY
1044611,3272,3272,2025-03-01,TRY,9993.42,NO_FX_RATE_FOR_DATE_CURRENCY
1032617,3292,3292,2025-03-01,HUF,7513.66,NO_FX_RATE_FOR_DATE_CURRENCY
1025231,3293,3293,2025-03-01,BGN,2155.49,NO_FX_RATE_FOR_DATE_CURRENCY
1011187,3294,3294,2025-03-01,DKK,4342.48,NO_FX_RATE_FOR_DATE_CURRENCY
1044320,3303,3303,2025-03-01,NOK,9835.74,NO_FX_RATE_FOR_DATE_CURRENCY
1044592,3319,3319,2025-03-01,AUD,8231.45,NO_FX_RATE_FOR_DATE_CURRENCY
1008821,3325,3325,2025-03-01,TRY,4487.36,NO_FX_RATE_FOR_DATE_CURRENCY
1046687,3334,3334,2025-03-01,ISK,9672.41,NO_FX_RATE_FOR_DATE_CURRENCY
1009407,3335,3335,2025-03-01,TRY,4218.01,NO_FX_RATE_FOR_DATE_CURRENCY
1046015,3338,3338,2025-03-01,AUD,8916.79,NO_FX_RATE_FOR_DATE_CURRENCY
1033703,3341,3341,2025-03-01,PLN,8127.21,NO_FX_RATE_FOR_DATE_CURRENCY
1027975,3348,3348,2025-03-01,BGN,5918.32,NO_FX_RATE_FOR_DATE_CURRENCY
1044603,3349,3349,2025-03-01,BGN,5673.87,NO_FX_RATE_FOR_DATE_CURRENCY
1006377,3351,3351,2025-03-01,ISK,4444.44,NO_FX_RATE_FOR_DATE_CURRENCY
1026965,3357,3357,2025-03-01,CZK,398.3,NO_FX_RATE_FOR_DATE_CURRENCY
1027492,3362,3362,2025-03-01,BGN,8680.98,NO_FX_RATE_FOR_DATE_CURRENCY
1005193,3367,3367,2025-03-01,SEK,4183.41,NO_FX_RATE_FOR_DATE_CURRENCY
1035253,3371,3371,2025-03-01,JPY,8904.61,NO_FX_RATE_FOR_DATE_CURRENCY
1026792,3376,3376,2025-03-01,AUD,342.73,NO_FX_RATE_FOR_DATE_CURRENCY
1041412,3377,3377,2025-03-01,JPY,2289.62,NO_FX_RATE_FOR_DATE_CURRENCY
1029914,3395,3395,2025-03-01,BGN,1708.05,NO_FX_RATE_FOR_DATE_CURRENCY
1005723,3411,3411,2025-03-01,DKK,8778.93,NO_FX_RATE_FOR_DATE_CURRENCY
1023732,3414,3414,2025-03-01,DKK,4364.58,NO_FX_RATE_FOR_DATE_CURRENCY
1001081,3428,3428,2025-03-01,PLN,7388.72,NO_FX_RATE_FOR_DATE_CURRENCY
1038107,3432,3432,2025-03-01,ISK,3350.96,NO_FX_RATE_FOR_DATE_CURRENCY
1014311,3445,3445,2025-03-01,CZK,3139.04,NO_FX_RATE_FOR_DATE_CURRENCY
1022142,3447,3447,2025-03-01,CHF,6868.19,NO_FX_RATE_FOR_DATE_CURRENCY
1032298,3451,3451,2025-03-01,TRY,8708.3,NO_FX_RATE_FOR_DATE_CURRENCY
1023310,3456,3456,2025-03-01,ISK,921.46,NO_FX_RATE_FOR_DATE_CURRENCY
1019063,3458,3458,2025-03-01,AUD,2113.77,NO_FX_RATE_FOR_DATE_CURRENCY
1028869,3466,3466,2025-03-01,TRY,3926.8,NO_FX_RATE_FOR_DATE_CURRENCY
1049261,3468,3468,2025-03-01,PLN,9470.34,NO_FX_RATE_FOR_DATE_CURRENCY
1015735,3475,3475,2025-03-01,JPY,1689.44,NO_FX_RATE_FOR_DATE_CURRENCY
1030298,3477,3477,2025-03-01,JPY,3863.72,NO_FX_RATE_FOR_DATE_CURRENCY
1051755,3478,3478,2025-03-01,ISK,1521.2,NO_FX_RATE_FOR_DATE_CURRENCY
1007402,3479,3479,2025-03-01,NOK,543.27,NO_FX_RATE_FOR_DATE_CURRENCY
1020639,3491,3491,2025-03-01,AUD,7452.32,NO_FX_RATE_FOR_DATE_CURRENCY
1030429,3492,3492,2025-03-01,AUD,9640.45,NO_FX_RATE_FOR_DATE_CURRENCY
1005747,3498,3498,2025-03-01,PLN,8615.02,NO_FX_RATE_FOR_DATE_CURRENCY
1033796,3506,3506,2025-03-01,PLN,3515.62,NO_FX_RATE_FOR_DATE_CURRENCY
1000159,3509,3509,2025-03-01,ISK,7694.17,NO_FX_RATE_FOR_DATE_CURRENCY
1013552,3518,3518,2025-03-01,CHF,9681.74,NO_FX_RATE_FOR_DATE_CURRENCY
1027154,3527,3527,2025-03-01,BGN,7841.35,NO_FX_RATE_FOR_DATE_CURRENCY
1027756,3532,3532,2025-03-01,AUD,6575.11,NO_FX_RATE_FOR_DATE_CURRENCY
1005755,3545,3545,2025-03-01,GBP,3581.96,NO_FX_RATE_FOR_DATE_CURRENCY
1007718,3582,3582,2025-03-01,PLN,8923.5,NO_FX_RATE_FOR_DATE_CURRENCY
