account_id,customer_id,account_opening_date,account_type
4637,4637,2019-12-06,savings
4638,4638,2019-11-05,current
4639,4639,2017-03-28,current
4640,4640,1995-08-10,current
4641,4641,2011-02-05,savings
4642,4642,2015-12-01,savings
4643,4643,2022-11-03,savings
4644,4644,1996-02-22,current
4645,4645,2022-06-19,current
4646,4646,2011-04-06,savings
4647,4647,2011-06-09,current
4648,4648,2020-08-19,savings
4649,4649,2010-09-17,savings
4650,4650,2002-11-01,savings
4651,4651,1998-09-17,savings
4652,4652,2016-04-19,savings
4653,4653,2016-08-24,savings
4654,4654,1999-12-04,savings
4655,4655,2007-11-23,current
4656,4656,1997-10-21,current
4657,4657,2005-05-11,savings
4658,4658,1997-06-16,current
4659,4659,2015-07-21,savings
4660,4660,2015-08-28,current
4661,4661,2002-03-03,savings
4662,4662,2006-08-20,current
4663,4663,2024-07-25,savings
4664,4664,1999-02-10,current
4665,4665,2016-01-11,savings
4666,4666,1997-02-08,savings
4667,4667,2017-06-23,current
4668,4668,2000-03-27,savings
4669,4669,2000-08-16,savings
4670,4670,2022-04-08,savings
4671,4671,2012-08-05,current
4672,4672,2016-06-10,current
4673,4673,2011-11-09,current
4674,4674,2011-06-20,current
4675,4675,2010-01-19,current
4676,4676,2018-12-10,savings
4677,4677,2017-06-02,savings
4678,4678,1996-07-05,current
4679,4679,1998-08-15,current
4680,4680,2013-01-25,current
4681,4681,2002-02-21,savings
4682,4682,2005-02-26,savings
4683,4683,2016-10-22,current
4684,4684,2023-06-02,current
4685,4685,1996-02-03,current
4686,4686,2015-09-26,savings
4687,4687,2008-12-12,current
4688,4688,2005-10-10,current
4689,4689,2004-12-19,savings
4690,4690,2022-11-26,current
4691,4691,1995-12-01,current
4692,4692,1996-04-27,current
4693,4693,1997-11-22,savings
4694,4694,2005-03-06,savings
4695,4695,2006-07-07,savings
4696,4696,2000-06-12,savings
4697,4697,2021-08-26,current
4698,4698,2023-11-18,savings
4699,4699,2009-07-06,savings
4700,4700,2011-09-16,savings
4701,4701,1999-01-05,savings
4702,4702,2003-09-28,current
4703,4703,2003-04-14,savings
4704,4704,1997-12-26,savings
4705,4705,2007-05-09,savings
4706,4706,2004-08-28,savings
4707,4707,2004-06-15,savings
4708,4708,2008-05-10,current
4709,4709,2010-10-15,savings
4710,4710,2000-11-10,savings
4711,4711,2017-06-23,current
4712,4712,1996-10-06,savings
4713,4713,2023-12-22,current
4714,4714,2022-03-24,current
4715,4715,2013-05-01,current
4716,4716,2010-11-13,current
4717,4717,2003-03-27,current
4718,4718,2016-06-24,current
4719,4719,2003-10-26,savings
4720,4720,1995-10-06,current
4721,4721,1995-01-04,savings
4722,4722,2009-02-26,current
4723,4723,2003-10-18,savings
4724,4724,2015-02-07,current
4725,4725,2009-08-28,savings
4726,4726,2004-10-22,current
4727,4727,2007-02-08,savings
4728,4728,2006-12-11,savings
4729,4729,2020-01-23,savings
4730,4730,2004-07-11,current
4731,4731,2021-09-02,savings
4732,4732,2007-01-25,current
4733,4733,2012-08-07,savings
4734,4734,1997-02-07,current
4735,4735,1998-12-01,current
4736,4736,2000-11-17,savings
4737,4737,2009-03-12,savings
4738,4738,2003-03-04,current
4739,4739,2010-06-23,current
4740,4740,2011-08-19,current
4741,4741,2022-11-08,savings
4742,4742,2014-08-26,savings
4743,4743,2007-01-03,savings
4744,4744,2003-07-08,savings
4745,4745,2004-07-12,savings
4746,4746,2017-06-17,savings
4747,4747,2011-01-17,savings
4748,4748,2005-05-20,current
4749,4749,2005-01-01,current
4750,4750,2018-04-25,savings
4751,4751,1999-11-22,savings
4752,4752,2001-11-12,savings
4753,4753,2012-03-19,current
4754,4754,2008-04-14,current
4755,4755,2012-01-14,savings
4756,4756,2013-11-15,current
4757,4757,2014-01-18,savings
4758,4758,2002-10-11,current
4759,4759,2015-04-27,savings
4760,4760,2016-08-21,current
4761,4761,1997-10-22,savings
4762,4762,2000-07-11,current
4763,4763,2023-01-20,current
4764,4764,2015-03-02,savings
4765,4765,2013-10-28,savings
4766,4766,2012-12-10,savings
4767,4767,2001-11-11,current
4768,4768,2004-04-19,savings
4769,4769,2000-03-08,savings
4770,4770,2008-04-21,savings
4771,4771,2010-02-01,savings
4772,4772,2010-11-07,current
4773,4773,2013-01-16,savings
4774,4774,2006-11-27,savings
4775,4775,2024-07-12,current
4776,4776,2010-05-22,savings
4777,4777,2006-11-07,savings
4778,4778,2024-01-21,savings
4779,4779,2022-05-10,savings
4780,4780,1999-03-23,savings
4781,4781,2017-12-15,savings
4782,4782,2015-08-20,savings
4783,4783,2001-02-06,current
4784,4784,2005-10-19,current
4785,4785,2007-03-14,savings
4786,4786,2019-01-01,savings
4787,4787,1995-03-16,current
4788,4788,2023-05-19,savings
4789,4789,2019-07-28,current
4790,4790,2007-05-05,current
4791,4791,1999-01-21,savings
4792,4792,2010-09-13,current
4793,4793,2012-12-19,current
4794,4794,2015-04-06,savings
4795,4795,2000-04-10,savings
4796,4796,2008-04-14,savings
4797,4797,2014-06-05,savings
4798,4798,2006-11-24,savings
4799,4799,2004-12-02,savings
4800,4800,2011-06-01,savings
4801,4801,1995-09-25,savings
4802,4802,2022-10-05,savings
4803,4803,2019-11-06,savings
4804,4804,1998-10-09,savings
4805,4805,2014-05-04,current
4806,4806,1997-09-24,current
4807,4807,2013-07-16,current
4808,4808,1995-01-13,savings
4809,4809,2002-02-11,savings
4810,4810,2002-04-16,current
4811,4811,2003-06-16,current
4812,4812,2008-02-11,current
4813,4813,1999-07-06,current
4814,4814,2000-10-06,current
4815,4815,2010-06-27,current
4816,4816,2015-12-08,savings
4817,4817,2007-10-18,current
4818,4818,2017-08-11,current
4819,4819,2018-05-16,savings
4820,4820,2010-04-07,savings
4821,4821,2022-09-28,current
4822,4822,2011-04-01,savings
4823,4823,2011-01-26,current
4824,4824,1998-08-20,current
4825,4825,2003-11-23,savings
4826,4826,2003-05-02,savings
4827,4827,2015-11-16,savings
4828,4828,2008-10-19,current
4829,4829,2004-05-20,current
4830,4830,2004-12-02,savings
4831,4831,2002-08-24,current
4832,4832,2009-04-25,current
4833,4833,1996-06-20,savings
4834,4834,2017-03-04,savings
4835,4835,2010-01-03,current
4836,4836,2013-10-11,current
4837,4837,1995-01-08,savings
4838,4838,2011-07-11,savings
4839,4839,1995-06-14,savings
4840,4840,2018-10-07,savings
4841,4841,2004-01-14,savings
4842,4842,2002-12-08,current
4843,4843,2006-09-04,savings
4844,4844,2011-11-28,current
4845,4845,2009-09-02,current
4846,4846,1999-12-21,current
4847,4847,1996-09-18,current
4848,4848,2024-03-24,savings
4849,4849,2001-07-01,current
4850,4850,1999-03-03,current
4851,4851,2002-03-01,savings
4852,4852,2009-11-01,current
4853,4853,1997-12-08,savings
4854,4854,2017-07-19,savings
4855,4855,2022-07-14,savings
4856,4856,2024-08-09,current
4857,4857,2009-07-08,current
4858,4858,1995-11-08,current
4859,4859,2001-10-26,current
4860,4860,2007-04-07,current
4861,4861,2005-07-14,savings
4862,4862,2008-04-02,savings
4863,4863,1998-07-24,current
4864,4864,2024-06-22,current
4865,4865,2006-01-09,current
4866,4866,2016-02-13,current
4867,4867,1995-03-05,savings
4868,4868,2019-09-02,current
4869,4869,2000-03-08,current
4870,4870,2008-06-23,current
4871,4871,2024-07-16,current
4872,4872,2021-08-24,current
4873,4873,1999-02-26,savings
4874,4874,2013-11-12,savings
4875,4875,2017-06-15,savings
4876,4876,2015-12-12,current
4877,4877,2012-08-25,current
4878,4878,2014-12-16,savings
4879,4879,1997-05-18,savings
4880,4880,1995-10-08,current
4881,4881,1997-09-02,current
4882,4882,2005-04-06,savings
4883,4883,2011-03-07,savings
4884,4884,2021-11-05,savings
4885,4885,2024-11-21,savings
4886,4886,2001-10-07,current
4887,4887,2006-01-27,savings
4888,4888,2011-09-06,savings
4889,4889,2001-09-28,current
4890,4890,2010-04-27,savings
4891,4891,2010-12-02,current
4892,4892,2001-06-20,savings
4893,4893,1996-05-17,savings
4894,4894,2016-01-17,current
4895,4895,2023-02-20,savings
4896,4896,2019-03-21,current
4897,4897,2019-08-24,current
4898,4898,2024-03-03,savings
4899,4899,1996-12-03,current
4900,4900,1997-09-12,current
4901,4901,2014-05-17,current
4902,4902,1996-10-18,savings
4903,4903,1997-12-24,current
4904,4904,2010-09-19,savings
4905,4905,2002-05-15,current
4906,4906,2018-06-12,current
4907,4907,2008-10-11,current
4908,4908,2020-10-02,current
4909,4909,2001-09-27,current
4910,4910,2010-09-14,current
4911,4911,2003-07-18,savings
4912,4912,2017-06-14,savings
4913,4913,2018-11-14,savings
4914,4914,2020-12-20,current
4915,4915,2019-07-12,savings
4916,4916,2004-02-11,current
4917,4917,2022-07-22,savings
4918,4918,1999-07-17,current
4919,4919,2001-09-16,savings
4920,4920,2015-12-05,savings
4921,4921,2016-11-10,savings
4922,4922,2019-07-06,savings
4923,4923,2017-12-23,current
4924,4924,2010-03-03,current
4925,4925,2017-07-04,current
4926,4926,2009-02-20,savings
4927,4927,2006-06-10,current
4928,4928,2017-10-19,current
4929,4929,2016-09-20,savings
4930,4930,2001-06-21,savings
4931,4931,1997-12-07,savings
4932,4932,2012-03-05,savings
4933,4933,1998-09-09,current
4934,4934,2015-12-08,savings
4935,4935,2016-08-21,current
4936,4936,2012-12-03,savings
4937,4937,2002-11-17,savings
4938,4938,2015-11-23,savings
4939,4939,2011-11-16,savings
4940,4940,2012-12-26,current
4941,4941,2013-08-10,savings
4942,4942,1995-10-11,savings
4943,4943,2008-06-10,current
4944,4944,2004-01-03,savings
4945,4945,2008-10-20,current
4946,4946,2016-09-01,current
4947,4947,2002-10-15,current
4948,4948,2010-01-24,savings
4949,4949,2003-06-14,current
4950,4950,2024-10-24,savings
4951,4951,2010-07-14,current
4952,4952,2022-01-09,current
4953,4953,2004-12-07,savings
4954,4954,2006-01-27,current
4955,4955,2012-04-09,savings
4956,4956,2018-01-03,current
4957,4957,2011-07-13,savings
4958,4958,2005-11-11,savings
4959,4959,2018-11-14,current
4960,4960,2016-01-12,current
4961,4961,2014-06-01,savings
4962,4962,2006-03-23,current
4963,4963,2009-05-05,savings
4964,4964,2020-10-24,current
4965,4965,2024-04-01,savings
4966,4966,2004-06-22,savings
4967,4967,1999-12-27,current
4968,4968,1998-03-05,savings
4969,4969,2021-12-20,savings
4970,4970,2000-01-19,current
4971,4971,1995-01-08,current
4972,4972,2013-10-24,savings
4973,4973,2018-09-06,current
4974,4974,2019-05-09,savings
4975,4975,2009-08-20,savings
4976,4976,2008-06-25,current
4977,4977,2007-02-07,current
4978,4978,2022-12-25,current
4979,4979,1998-03-24,savings
4980,4980,2003-07-06,current
4981,4981,2021-03-05,savings
4982,4982,2012-05-11,current
4983,4983,2024-03-16,savings
4984,4984,2004-03-07,savings
4985,4985,2023-04-08,current
4986,4986,2018-03-20,savings
4987,4987,2023-09-17,savings
4988,4988,2004-06-17,savings
4989,4989,2011-05-12,current
4990,4990,2007-07-28,savings
4991,4991,2002-01-09,current
4992,4992,2001-02-10,savings
4993,4993,2017-09-03,savings
4994,4994,2022-04-15,current
4995,4995,2002-06-23,savings
4996,4996,1998-08-04,savings
4997,4997,1995-09-03,savings
4998,4998,2019-08-03,current
4999,4999,2016-06-19,current
5000,5000,1998-03-17,current
