transaction_id;account_id;customer_id;branch_id;transaction_date;currency_code;amount_original;amount_eur
1019498;2297;2297;67;2025-02-20;PLN;9175,11;2293,78
1019506;1868;1868;97;2025-02-19;CHF;77,80;81,79
1019536;4264;4264;15;2025-02-21;ISK;2070,12;14,09
1019563;534;534;93;2025-01-06;DKK;7574,62;1082,09
1019597;1418;1418;43;2025-02-25;SEK;7060,79;641,89
1019607;1316;1316;41;2025-02-05;AUD;5874,99;2937,5
1019630;4892;4892;29;2025-02-05;CHF;7019,31;7379,43
1019644;2149;2149;77;2025-02-02;SEK;6418,16;583,47
1019651;3685;3685;53;2025-01-27;JPY;4981,83;31,26
1019658;4166;4166;16;2025-02-15;NOK;3169,35;264,11
1019659;464;464;38;2025-02-02;GBP;5439,27;6486,98
1019663;3592;3592;42;2025-01-27;ISK;4906,46;33,4
1019665;3864;3864;37;2025-02-27;SEK;8561,86;778,35
1019686;2676;2676;44;2025-02-22;ISK;6028,97;41,04
1019708;4583;4583;83;2025-02-21;PLN;9799,09;2449,77
1019722;1368;1368;26;2025-01-15;CZK;9178,61;367,14
1019731;4078;4078;94;2025-01-04;SEK;8759,15;796,29
1019739;3833;3833;59;2025-02-03;SEK;5723,42;520,31
1019767;4825;4825;32;2025-03-05;SEK;5116,51;465,14
1019771;199;199;14;2025-01-23;AUD;3961,29;1980,65
1019783;4428;4428;39;2025-03-09;ISK;1051,73;7,16
1019788;4057;4057;97;2025-01-03;BGN;3202,54;1601,27
1019791;1614;1614;74;2025-03-05;AUD;7101,18;3550,59
1019795;2964;2964;4;2025-01-31;TRY;1222,25;30,56
1019797;1741;1741;91;2025-02-13;AUD;5228,97;2614,49
1019805;1043;1043;23;2025-01-14;PLN;9033,60;2258,4
1019811;4611;4611;54;2025-03-10;PLN;9313,91;2328,48
1019814;4258;4258;70;2025-02-17;DKK;4282,66;611,81
1019842;4879;4879;97;2025-01-18;HUF;3213,50;8,04
1019860;4310;4310;34;2025-02-24;ISK;2567,09;17,48
1019876;3484;3484;4;2025-02-21;PLN;1144,29;286,07
1019877;3367;3367;32;2025-02-15;GBP;9787,77;11673,09
1019894;4570;4570;91;2025-02-27;DKK;3808,45;544,06
1019915;4168;4168;15;2025-02-15;JPY;4618,22;28,97
1019929;1929;1929;86;2025-01-20;DKK;8724,05;1246,29
1019946;516;516;60;2025-03-10;DKK;1677,26;239,61
1019950;1782;1782;27;2025-01-29;JPY;8718,14;54,7
1019954;2389;2389;48;2025-03-10;PLN;3069,98;767,5
1019969;3240;3240;22;2025-01-13;PLN;6477,27;1619,32
1019989;3702;3702;61;2025-02-03;HUF;4749,43;11,89
1019990;985;985;50;2025-02-05;PLN;4544,39;1136,1
1019997;326;326;30;2025-01-03;DKK;4265,35;609,34
1019998;4099;4099;44;2025-02-11;CZK;9603,58;384,14
1019999;589;589;59;2025-01-30;SEK;2123,20;193,02
1020027;4305;4305;43;2025-02-08;HUF;3056,88;7,65
1020044;103;103;84;2025-01-14;RON;4513,29;902,66
1020071;270;270;76;2025-03-08;NOK;2519,75;209,98
1020081;1217;1217;83;2025-01-12;HUF;2053,52;5,14
1020097;4197;4197;99;2025-01-22;HUF;8032,03;20,11
1020100;3264;3264;37;2025-02-28;ISK;8777,37;59,75
1020101;270;270;76;2025-01-01;CHF;7511,30;7896,66
1020114;4299;4299;44;2025-01-30;AUD;2035,85;1017,93
1020119;958;958;38;2025-03-05;SEK;8822,91;802,08
1020123;2689;2689;65;2025-03-03;RON;6045,86;1209,17
1020148;4193;4193;78;2025-03-03;AUD;8578,27;4289,14
1020152;2405;2405;37;2025-02-04;NOK;717,55;59,8
1020188;4484;4484;68;2025-01-07;DKK;2348,82;335,55
1020194;898;898;87;2025-01-12;GBP;5971,71;7121,98
1020213;1723;1723;81;2025-01-30;JPY;5996,93;37,62
1020220;1794;1794;64;2025-02-24;JPY;8466,78;53,12
1020225;3575;3575;40;2025-01-21;NOK;8825,45;735,45
1020241;1221;1221;44;2025-02-26;BGN;4342,46;2171,23
1020248;986;986;20;2025-02-28;TRY;2331,63;58,29
1020249;561;561;30;2025-01-01;HUF;3135,97;7,85
1020258;4459;4459;98;2025-02-22;CZK;750,89;30,04
1020288;1215;1215;46;2025-02-09;RON;5360,52;1072,1
1020294;4925;4925;20;2025-03-04;GBP;5094,34;6075,61
1020298;427;427;31;2025-01-24;TRY;113,71;2,84
1020305;2482;2482;80;2025-03-09;DKK;1585,39;226,48
1020325;447;447;94;2025-02-11;AUD;1746,69;873,35
1020340;1960;1960;98;2025-02-17;PLN;1132,06;283,02
1020401;407;407;64;2025-02-18;HUF;877,76;2,2
1020422;2490;2490;78;2025-02-20;ISK;2798,67;19,05
1020424;306;306;96;2025-02-08;RON;2707,18;541,44
1020435;4156;4156;29;2025-02-11;GBP;4270,44;5093,01
1020440;3198;3198;65;2025-01-09;SEK;9615,62;874,15
1020455;1820;1820;2;2025-01-15;JPY;1285,45;8,06
1020457;4271;4271;17;2025-01-22;JPY;4200,25;26,35
1020466;3184;3184;41;2025-01-10;NOK;9360,54;780,05
1020485;3400;3400;89;2025-02-02;BGN;9961,42;4980,71
1020486;3698;3698;3;2025-01-10;NOK;857,09;71,42
1020491;2370;2370;9;2025-02-15;HUF;7953,57;19,91
1020498;793;793;7;2025-01-03;HUF;7673,13;19,21
1020538;2936;2936;44;2025-03-04;ISK;2568,49;17,48
1020560;4413;4413;56;2025-02-15;SEK;641,40;58,31
1020565;238;238;11;2025-01-06;TRY;9495,97;237,4
1020595;1857;1857;4;2025-02-17;HUF;1590,15;3,98
1020603;3034;3034;4;2025-02-10;DKK;6956,25;993,75
1020641;4619;4619;46;2025-01-13;CZK;1913,56;76,54
1020661;515;515;1;2025-01-20;SEK;7468,80;678,98
1020711;509;509;83;2025-02-05;ISK;9746,85;66,35
1020728;3095;3095;16;2025-01-23;SEK;3756,43;341,49
1020746;592;592;15;2025-02-23;TRY;3627,39;90,68
1020747;4141;4141;27;2025-02-05;PLN;4935,02;1233,76
1020756;4626;4626;21;2025-01-12;BGN;4591,93;2295,97
1020760;3683;3683;77;2025-02-21;JPY;9732,71;61,06
1020774;2524;2524;23;2025-01-07;DKK;9885,66;1412,24
1020778;1046;1046;66;2025-02-21;TRY;1555,17;38,88
1020801;4717;4717;24;2025-02-28;AUD;1009,67;504,84
1020802;4261;4261;21;2025-01-01;AUD;2196,25;1098,13
1020822;4924;4924;30;2025-01-05;CZK;1201,91;48,08
1020842;4064;4064;41;2025-01-09;SEK;7264,80;660,44
1020882;311;311;95;2025-02-05;CHF;6366,37;6692,99
1020896;990;990;92;2025-01-01;JPY;9789,65;61,42
1020905;2164;2164;86;2025-01-21;SEK;5715,91;519,63
1020910;2494;2494;98;2025-02-18;GBP;9770,87;11652,94
1020915;2354;2354;42;2025-01-22;SEK;7544,48;685,86
1020949;1950;1950;29;2025-01-14;CHF;3421,50;3597,04
1020957;1878;1878;33;2025-02-10;PLN;6921,90;1730,48
1020967;790;790;34;2025-02-27;TRY;8653,65;216,34
1020980;3755;3755;2;2025-02-08;AUD;3044,72;1522,36
1020993;4586;4586;62;2025-01-24;HUF;1482,70;3,71
1021019;2542;2542;25;2025-02-18;CZK;8567,90;342,72
1021048;2905;2905;36;2025-01-27;DKK;3828,95;546,99
1021109;2303;2303;86;2025-01-22;SEK;54,33;4,94
1021118;920;920;27;2025-02-12;JPY;9896,70;62,09
1021127;4093;4093;68;2025-02-28;GBP;297,59;354,91
1021131;73;73;37;2025-02-15;DKK;2350,45;335,78
1021137;3928;3928;96;2025-02-24;NOK;3713,42;309,45
1021143;1386;1386;81;2025-01-17;CZK;8115,66;324,63
1021147;76;76;33;2025-02-05;DKK;8505,97;1215,14
1021174;3589;3589;68;2025-01-15;NOK;9581,54;798,46
1021177;4595;4595;45;2025-02-17;HUF;2243,72;5,62
1021224;1234;1234;48;2025-01-06;AUD;5780,52;2890,26
1021227;1462;1462;40;2025-01-05;ISK;9638,69;65,61
1021231;2892;2892;40;2025-01-30;TRY;6051,27;151,28
1021240;2879;2879;9;2025-03-10;BGN;2357,85;1178,93
1021257;1605;1605;26;2025-02-23;AUD;2898,16;1449,08
1021277;687;687;97;2025-02-01;AUD;2559,34;1279,67
1021290;1205;1205;22;2025-02-21;CHF;3731,95;3923,41
1021292;1634;1634;1;2025-02-08;JPY;4730,61;29,68
1021302;3347;3347;17;2025-01-08;SEK;9530,18;866,38
1021336;3020;3020;92;2025-01-20;HUF;7147,11;17,89
1021343;3406;3406;80;2025-01-30;DKK;4966,22;709,46
1021345;4802;4802;93;2025-02-21;PLN;701,31;175,33
1021349;3356;3356;97;2025-02-27;AUD;178,80;89,4
1021355;442;442;76;2025-01-11;AUD;7506,96;3753,48
1021359;105;105;43;2025-01-27;AUD;6474,35;3237,18
1021361;3566;3566;76;2025-03-09;ISK;3947,10;26,87
1021380;303;303;70;2025-03-09;CZK;2846,59;113,86
1021390;1925;1925;82;2025-02-15;SEK;8651,00;786,45
1021396;4810;4810;23;2025-01-26;CHF;7286,73;7660,57
1021442;1135;1135;60;2025-02-07;CHF;9817,70;10321,38
1021443;2431;2431;41;2025-01-14;TRY;5302,56;132,56
1021459;2694;2694;55;2025-02-17;AUD;9367,99;4684,0
1021479;4503;4503;32;2025-03-02;GBP;6940,23;8277,06
1021482;938;938;98;2025-02-15;NOK;4618,25;384,85
1021485;4025;4025;32;2025-02-17;JPY;2170,56;13,62
1021486;1977;1977;72;2025-01-03;DKK;4266,57;609,51
1021508;1576;1576;7;2025-02-02;AUD;9672,52;4836,26
1021521;140;140;15;2025-01-06;TRY;7659,63;191,49
1021577;1932;1932;73;2025-02-13;TRY;6264,90;156,62
1021584;4296;4296;25;2025-01-02;TRY;1553,00;38,83
1021588;239;239;35;2025-01-11;SEK;4506,81;409,71
1021604;1896;1896;1;2025-01-08;CHF;5133,46;5396,83
1021608;4292;4292;84;2025-03-01;PLN;3861,51;965,38
1021619;1157;1157;60;2025-01-02;JPY;7960,91;49,95
1021638;434;434;43;2025-02-01;CZK;6290,30;251,61
1021640;1311;1311;77;2025-03-10;TRY;964,35;24,11
1021682;3812;3812;58;2025-01-31;PLN;4032,09;1008,02
1021689;1832;1832;56;2025-01-30;CHF;9861,46;10367,39
1021692;54;54;59;2025-03-06;TRY;876,71;21,92
1021697;405;405;2;2025-01-05;RON;7858,14;1571,63
1021701;1985;1985;92;2025-02-03;ISK;839,38;5,71
1021712;387;387;69;2025-03-05;RON;8276,17;1655,23
1021758;1075;1075;66;2025-01-27;ISK;7197,64;49,0
1021770;4379;4379;13;2025-02-03;SEK;2924,11;265,83
1021780;4779;4779;44;2025-02-16;ISK;901,11;6,13
1021791;166;166;84;2025-02-27;JPY;788,69;4,95
1021798;576;576;2;2025-01-08;NOK;7066,12;588,84
1021824;2096;2096;48;2025-01-26;JPY;4562,97;28,63
1021842;2634;2634;54;2025-01-23;TRY;4782,20;119,56
1021846;3712;3712;41;2025-03-09;HUF;9581,73;23,99
1021907;3888;3888;78;2025-03-04;BGN;4626,35;2313,18
1021915;3488;3488;26;2025-03-05;PLN;5558,52;1389,63
1021918;3434;3434;75;2025-02-24;SEK;1233,31;112,12
1021919;3664;3664;30;2025-03-06;TRY;418,57;10,46
1021928;797;797;86;2025-01-06;HUF;557,34;1,4
1021940;4334;4334;90;2025-02-01;DKK;2287,36;326,77
1021944;863;863;77;2025-01-02;CZK;6840,31;273,61
1021961;3163;3163;48;2025-01-13;CHF;1661,92;1747,18
1021968;4214;4214;99;2025-03-08;TRY;8564,65;214,12
1021970;4856;4856;38;2025-02-26;BGN;2531,62;1265,81
1021997;1493;1493;71;2025-02-13;CHF;3359,90;3532,28
1022018;1743;1743;25;2025-02-08;PLN;9701,34;2425,34
1022024;1636;1636;71;2025-02-20;TRY;4252,71;106,32
1022027;1266;1266;57;2025-01-14;ISK;8509,15;57,92
1022034;4862;4862;7;2025-01-05;CZK;4982,90;199,32
1022038;2206;2206;30;2025-01-19;CHF;2922,89;3072,84
1022040;2925;2925;78;2025-02-09;BGN;5170,56;2585,28
1022061;1176;1176;81;2025-01-16;AUD;807,50;403,75
1022067;2487;2487;9;2025-03-09;CZK;3552,71;142,11
1022084;43;43;46;2025-03-07;BGN;2396,09;1198,05
1022088;3728;3728;85;2025-02-06;DKK;8169,05;1167,01
1022106;151;151;87;2025-02-25;TRY;5620,27;140,51
1022109;2352;2352;62;2025-01-21;SEK;7928,83;720,8
1022119;294;294;3;2025-02-04;SEK;3900,91;354,63
1022164;1353;1353;14;2025-01-26;ISK;8230,52;56,03
1022167;2930;2930;86;2025-02-15;CZK;5250,21;210,01
1022177;3495;3495;42;2025-01-15;NOK;2876,29;239,69
1022192;4869;4869;98;2025-02-24;DKK;1570,41;224,34
1022219;4518;4518;99;2025-02-02;JPY;8511,96;53,4
1022227;4658;4658;22;2025-02-20;HUF;6028,43;15,09
1022228;1119;1119;34;2025-01-23;RON;5053,51;1010,7
1022250;2655;2655;18;2025-01-14;PLN;8257,36;2064,34
1022275;727;727;12;2025-03-07;BGN;7880,54;3940,27
1022279;177;177;78;2025-02-18;SEK;791,86;71,99
1022304;1162;1162;62;2025-01-02;PLN;496,65;124,16
1022344;4602;4602;84;2025-01-05;AUD;2205,60;1102,8
1022396;910;910;55;2025-02-09;GBP;4776,48;5696,53
1022403;155;155;46;2025-02-14;RON;2517,21;503,44
1022425;1992;1992;50;2025-01-15;PLN;2400,81;600,2
1022426;178;178;86;2025-01-15;DKK;313,75;44,82
1022429;3500;3500;3;2025-02-12;AUD;6849,90;3424,95
1022465;4343;4343;49;2025-01-09;ISK;9362,14;63,73
1022467;829;829;45;2025-01-12;RON;8757,38;1751,48
1022476;3673;3673;23;2025-03-10;TRY;4724,79;118,12
1022494;3863;3863;89;2025-02-22;GBP;4033,18;4810,05
1022500;4421;4421;75;2025-02-21;BGN;8372,42;4186,21
1022515;3423;3423;62;2025-01-08;NOK;3286,43;273,87
1022523;2366;2366;14;2025-01-08;PLN;9404,16;2351,04
1022564;530;530;24;2025-03-04;CZK;3973,40;158,94
1022565;1869;1869;82;2025-02-28;SEK;2915,08;265,01
1022600;2396;2396;20;2025-01-27;HUF;332,15;0,83
1022604;3908;3908;11;2025-01-18;CHF;2099,66;2207,38
1022607;2059;2059;65;2025-02-08;GBP;661,32;788,7
1022630;4572;4572;10;2025-01-29;BGN;4503,39;2251,7
1022650;4958;4958;89;2025-01-02;GBP;3701,33;4414,28
1022682;1022;1022;34;2025-03-01;AUD;7434,72;3717,36
1022700;2085;2085;61;2025-03-02;RON;3644,44;728,89
1022718;1369;1369;28;2025-02-08;CZK;4915,94;196,64
1022742;1304;1304;89;2025-02-24;AUD;5599,00;2799,5
1022766;1444;1444;84;2025-02-24;AUD;7613,87;3806,94
1022770;1675;1675;68;2025-02-19;CHF;6003,45;6311,45
1022782;4674;4674;92;2025-01-29;CHF;7065,47;7427,95
1022783;41;41;31;2025-02-24;ISK;9494,20;64,63
1022784;4344;4344;82;2025-01-29;BGN;8511,87;4255,94
1022820;368;368;61;2025-01-05;CZK;7471,01;298,84
1022829;815;815;90;2025-02-05;NOK;6371,86;530,99
1022858;38;38;6;2025-02-14;GBP;281,55;335,78
1022874;2959;2959;84;2025-03-04;GBP;7844,79;9355,85
1022878;4572;4572;10;2025-02-27;NOK;2102,03;175,17
1022907;3931;3931;53;2025-02-13;DKK;4625,83;660,83
1022911;4201;4201;7;2025-02-10;NOK;4689,30;390,78
1022916;2244;2244;37;2025-03-05;NOK;7712,50;642,71
1022925;4974;4974;44;2025-02-08;DKK;351,05;50,15
1022943;328;328;98;2025-03-03;ISK;7307,75;49,75
1022946;4238;4238;92;2025-02-22;NOK;1166,34;97,2
1022951;1002;1002;15;2025-02-24;JPY;6442,14;40,42
1022963;4670;4670;32;2025-02-24;NOK;2683,23;223,6
1023003;2204;2204;17;2025-01-02;NOK;2815,63;234,64
1023006;299;299;59;2025-01-09;AUD;3433,83;1716,92
1023020;3750;3750;77;2025-02-14;CHF;5760,31;6055,83
1023053;3680;3680;69;2025-02-20;PLN;4832,49;1208,12
1023058;2509;2509;31;2025-03-02;NOK;2191,07;182,59
1023063;3347;3347;17;2025-02-22;HUF;4518,09;11,31
1023095;1272;1272;40;2025-02-01;HUF;2947,53;7,38
1023107;3038;3038;22;2025-01-07;DKK;4940,80;705,83
1023121;1849;1849;28;2025-02-15;NOK;5048,73;420,73
1023123;748;748;25;2025-02-09;CHF;6327,10;6651,7
1023130;610;610;73;2025-03-03;PLN;850,90;212,73
1023185;4352;4352;47;2025-01-13;CZK;1711,03;68,44
1023191;3985;3985;61;2025-03-09;PLN;1519,45;379,86
1023210;4714;4714;93;2025-03-07;NOK;4395,57;366,3
1023231;2151;2151;13;2025-01-06;CZK;5448,19;217,93
1023247;3780;3780;2;2025-02-27;CZK;2832,15;113,29
1023253;2690;2690;19;2025-01-22;SEK;7099,19;645,38
1023254;4791;4791;11;2025-03-06;BGN;3175,98;1587,99
1023258;743;743;13;2025-01-14;JPY;7752,33;48,64
1023263;4252;4252;92;2025-02-05;RON;737,50;147,5
1023290;1306;1306;76;2025-02-26;JPY;9407,73;59,02
1023317;3738;3738;4;2025-02-07;SEK;8735,65;794,15
1023321;3761;3761;64;2025-02-12;GBP;547,44;652,89
1023336;2401;2401;70;2025-01-21;SEK;660,85;60,08
1023356;2689;2689;65;2025-01-25;DKK;4369,80;624,26
1023362;1360;1360;70;2025-01-10;RON;6145,34;1229,07
1023364;2300;2300;82;2025-02-28;TRY;9286,33;232,16
1023366;3130;3130;54;2025-02-16;CZK;8850,32;354,01
1023371;2124;2124;93;2025-02-13;NOK;8000,25;666,69
1023375;614;614;42;2025-03-04;BGN;2286,68;1143,34
1023409;2668;2668;36;2025-01-23;BGN;7151,81;3575,91
1023410;3690;3690;74;2025-01-17;NOK;3042,82;253,57
1023440;1424;1424;65;2025-01-21;NOK;346,03;28,84
1023442;741;741;78;2025-01-12;PLN;4971,63;1242,91
1023448;1098;1098;95;2025-01-22;SEK;5960,86;541,9
1023462;1518;1518;4;2025-02-03;PLN;2335,07;583,77
1023463;1327;1327;88;2025-02-07;SEK;1823,91;165,81
1023465;4569;4569;74;2025-01-28;CZK;8649,70;345,99
1023479;2491;2491;94;2025-01-26;CZK;2473,84;98,95
1023482;1106;1106;77;2025-02-22;PLN;6071,85;1517,96
1023494;1248;1248;59;2025-02-03;CHF;4076,13;4285,25
1023498;4861;4861;18;2025-01-17;NOK;68,65;5,72
1023499;1255;1255;42;2025-01-02;ISK;567,78;3,87
1023504;2597;2597;27;2025-01-28;CZK;3578,31;143,13
1023526;4611;4611;54;2025-03-05;ISK;1046,49;7,12
1023527;4000;4000;41;2025-01-24;TRY;2902,23;72,56
1023530;843;843;92;2025-01-02;BGN;1501,84;750,92
1023547;328;328;98;2025-02-21;AUD;8182,11;4091,06
1023557;2805;2805;55;2025-02-04;BGN;329,78;164,89
1023574;883;883;31;2025-03-03;NOK;757,38;63,12
1023597;4662;4662;75;2025-02-11;NOK;9168,85;764,07
1023600;873;873;46;2025-02-14;NOK;57,54;4,8
1023603;2529;2529;38;2025-02-04;BGN;1958,63;979,32
1023607;799;799;87;2025-02-20;AUD;6333,95;3166,98
1023611;3763;3763;27;2025-01-03;CZK;6341,64;253,67
1023640;3034;3034;4;2025-01-14;TRY;9248,81;231,22
1023663;1246;1246;31;2025-01-07;SEK;3916,97;356,09
1023668;2129;2129;38;2025-02-14;ISK;2885,27;19,64
1023694;3386;3386;93;2025-03-06;JPY;5907,50;37,06
1023697;2940;2940;19;2025-03-01;JPY;7740,27;48,56
1023748;3962;3962;35;2025-03-07;CHF;8882,22;9337,91
1023772;4242;4242;31;2025-01-26;CHF;7159,82;7527,14
1023775;3637;3637;49;2025-01-29;SEK;2330,00;211,82
1023789;1452;1452;58;2025-02-12;SEK;2813,32;255,76
1023804;2908;2908;90;2025-01-05;NOK;8207,36;683,95
1023808;1878;1878;33;2025-02-14;ISK;965,66;6,57
1023833;3808;3808;29;2025-02-23;ISK;8552,04;58,22
1023839;2012;2012;68;2025-03-01;SEK;8995,32;817,76
1023842;3010;3010;67;2025-01-15;SEK;5840,94;530,99
1023852;3728;3728;85;2025-01-24;CHF;9188,44;9659,84
1023864;4865;4865;71;2025-01-22;JPY;4280,56;26,86
1023869;2895;2895;63;2025-02-22;SEK;2774,06;252,19
1023891;3093;3093;4;2025-02-25;AUD;2650,70;1325,35
1023904;1787;1787;82;2025-02-22;BGN;1281,17;640,59
1023931;8;8;25;2025-03-05;SEK;1855,58;168,69
1023945;3191;3191;51;2025-01-17;SEK;7337,38;667,03
1023966;75;75;31;2025-02-17;JPY;6668,73;41,84
1023968;6;6;20;2025-02-20;SEK;5855,94;532,36
1023972;3161;3161;50;2025-02-18;TRY;3597,89;89,95
1023979;2467;2467;38;2025-02-26;SEK;4044,76;367,71
1023982;4808;4808;87;2025-01-29;GBP;736,49;878,35
1023985;848;848;37;2025-02-04;DKK;9092,86;1298,98
1024009;1330;1330;34;2025-01-08;CZK;5779,99;231,2
1024040;3962;3962;35;2025-01-22;TRY;7405,92;185,15
1024049;1473;1473;67;2025-03-10;RON;5283,38;1056,68
1024059;3591;3591;78;2025-01-31;AUD;7002,27;3501,14
1024101;302;302;5;2025-02-16;AUD;1567,75;783,88
1024119;4723;4723;96;2025-03-02;GBP;4663,18;5561,4
1024125;1638;1638;82;2025-02-12;NOK;6223,72;518,64
1024137;3379;3379;1;2025-02-06;DKK;752,48;107,5
1024139;4018;4018;92;2025-01-11;TRY;2716,20;67,91
1024173;2601;2601;36;2025-02-02;GBP;9249,05;11030,6
1024185;4920;4920;73;2025-02-05;DKK;7647,33;1092,48
1024189;3206;3206;88;2025-02-12;CHF;4968,97;5223,9
1024204;3726;3726;85;2025-01-08;CHF;9161,91;9631,95
1024233;2121;2121;1;2025-01-29;CHF;6109,09;6422,51
1024263;3451;3451;41;2025-01-02;RON;2199,14;439,83
1024265;3511;3511;20;2025-01-20;PLN;3808,20;952,05
1024266;377;377;5;2025-02-12;TRY;1798,78;44,97
1024273;1968;1968;20;2025-02-28;AUD;6907,76;3453,88
1024284;4633;4633;1;2025-03-01;ISK;3091,88;21,05
1024286;4184;4184;99;2025-02-27;PLN;5873,91;1468,48
1024288;2082;2082;77;2025-02-12;GBP;8964,76;10691,55
1024302;3992;3992;35;2025-01-08;ISK;3977,74;27,08
1024323;1126;1126;95;2025-01-13;CZK;3412,54;136,5
1024343;1189;1189;73;2025-01-06;CHF;1788,23;1879,97
1024391;431;431;11;2025-02-25;ISK;4839,04;32,94
1024394;4857;4857;17;2025-02-17;JPY;5295,06;33,22
1024430;2674;2674;32;2025-01-29;AUD;2500,59;1250,3
1024475;1819;1819;84;2025-01-14;RON;1743,96;348,79
1024501;3140;3140;48;2025-01-27;RON;5820,27;1164,05
1024516;735;735;38;2025-02-01;GBP;5712,40;6812,72
1024518;1684;1684;3;2025-01-02;ISK;3041,11;20,7
1024524;1654;1654;13;2025-01-24;CZK;3753,63;150,15
1024530;2393;2393;69;2025-01-02;TRY;5955,85;148,9
1024531;827;827;89;2025-02-01;AUD;782,31;391,16
1024558;1653;1653;42;2025-02-12;PLN;6564,29;1641,07
1024569;3205;3205;32;2025-01-17;PLN;6815,67;1703,92
1024589;2173;2173;25;2025-01-18;SEK;8014,80;728,62
1024598;1415;1415;8;2025-01-12;CHF;4169,23;4383,13
1024599;1209;1209;14;2025-01-06;RON;3183,45;636,69
1024667;1320;1320;62;2025-01-25;AUD;6635,10;3317,55
1024690;2672;2672;9;2025-03-08;CHF;9942,91;10453,02
1024706;910;910;55;2025-01-15;NOK;6718,04;559,84
1024732;1442;1442;41;2025-01-10;TRY;2466,38;61,66
1024747;2549;2549;56;2025-02-07;NOK;3563,77;296,98
1024756;1203;1203;59;2025-02-23;HUF;3709,34;9,29
1024762;1498;1498;19;2025-02-18;AUD;4613,75;2306,88
1024775;1789;1789;1;2025-02-23;PLN;3388,56;847,14
1024793;2582;2582;52;2025-01-19;NOK;2713,60;226,13
1024800;2072;2072;83;2025-02-12;TRY;4732,61;118,32
1024812;92;92;49;2025-03-09;ISK;5801,97;39,5
1024828;3266;3266;18;2025-02-04;ISK;1156,58;7,87
1024837;4987;4987;48;2025-02-28;NOK;8536,34;711,36
1024855;369;369;10;2025-03-07;GBP;4924,89;5873,52
1024868;2812;2812;89;2025-02-26;CZK;4892,12;195,68
1024887;3959;3959;58;2025-02-01;CZK;189,48;7,58
1024898;2518;2518;75;2025-01-25;ISK;6744,10;45,91
1024939;3578;3578;53;2025-02-05;ISK;6472,51;44,06
1024945;4313;4313;85;2025-02-28;NOK;1000,82;83,4
1024949;1444;1444;84;2025-02-03;TRY;9525,74;238,14
1024953;3265;3265;65;2025-01-17;NOK;6772,26;564,36
1024954;3631;3631;96;2025-01-14;DKK;7719,96;1102,85
1025007;4094;4094;67;2025-01-05;CHF;3392,14;3566,17
1025031;4207;4207;66;2025-03-08;PLN;5742,91;1435,73
1025035;1533;1533;75;2025-02-09;CZK;4649,40;185,98
1025036;1533;1533;75;2025-02-24;HUF;2232,81;5,59
1025046;1433;1433;38;2025-01-01;NOK;2868,19;239,02
1025058;3216;3216;3;2025-02-06;DKK;6233,95;890,56
1025076;1815;1815;78;2025-02-18;TRY;1254,60;31,37
1025093;3285;3285;71;2025-02-09;BGN;4319,97;2159,99
1025106;186;186;19;2025-02-21;AUD;8505,51;4252,76
1025121;4995;4995;92;2025-01-21;RON;2988,84;597,77
1025141;4855;4855;70;2025-02-14;JPY;3915,88;24,57
1025158;971;971;92;2025-02-26;CHF;7075,12;7438,1
1025165;3077;3077;43;2025-02-05;AUD;4985,24;2492,62
1025177;4523;4523;30;2025-03-04;TRY;6860,22;171,51
1025180;3315;3315;17;2025-01-12;HUF;4181,06;10,47
1025190;3932;3932;59;2025-01-27;AUD;5751,02;2875,51
1025197;4573;4573;39;2025-01-22;NOK;3458,42;288,2
1025209;4374;4374;12;2025-01-07;SEK;9240,49;840,04
1025212;2356;2356;65;2025-01-30;JPY;6699,06;42,03
1025216;4938;4938;34;2025-01-17;BGN;5323,22;2661,61
1025235;2736;2736;73;2025-01-21;PLN;1571,57;392,89
1025262;192;192;96;2025-01-07;PLN;5938,26;1484,57
1025264;2068;2068;91;2025-03-07;HUF;732,84;1,83
1025286;2843;2843;40;2025-02-05;CZK;3949,48;157,98
1025288;738;738;8;2025-03-04;ISK;7695,28;52,38
1025304;917;917;68;2025-02-01;RON;109,52;21,9
1025324;2281;2281;71;2025-01-15;CHF;4113,96;4325,02
1025326;825;825;98;2025-01-11;JPY;5771,04;36,21
1025333;4264;4264;15;2025-03-05;DKK;123,47;17,64
1025336;4421;4421;75;2025-01-03;BGN;5944,99;2972,5
1025337;2077;2077;36;2025-01-27;JPY;1437,54;9,02
1025379;4404;4404;33;2025-03-01;DKK;6525,99;932,28
1025385;2741;2741;17;2025-01-03;GBP;4822,86;5751,84
1025386;3036;3036;59;2025-03-08;PLN;2627,36;656,84
1025399;4855;4855;70;2025-02-23;DKK;2075,67;296,52
1025413;815;815;90;2025-02-12;CHF;6392,58;6720,54
1025416;3425;3425;49;2025-02-17;RON;1656,84;331,37
1025439;1638;1638;82;2025-01-06;BGN;9447,40;4723,7
1025454;3395;3395;82;2025-02-14;TRY;2531,16;63,28
1025474;1488;1488;51;2025-01-24;BGN;7879,15;3939,58
1025480;4832;4832;25;2025-01-15;HUF;739,30;1,85
1025486;4057;4057;97;2025-02-04;CZK;1600,42;64,02
1025493;4307;4307;72;2025-02-10;HUF;303,75;0,76
1025564;4856;4856;38;2025-01-25;CZK;5059,19;202,37
1025596;2207;2207;95;2025-01-24;CZK;5612,33;224,49
1025598;612;612;50;2025-02-24;CHF;2795,31;2938,72
