customer_id,account_id,branch_id,transaction_date,total_amount_eur,txn_count,non_eur_without_fx_rows
1155,1155,11,2025-02-21,510.65,2,0
1781,1781,11,2025-02-21,164.14,2,0
1996,1996,11,2025-02-21,0.46,2,0
3381,3381,11,2025-02-21,6609.05,2,0
662,662,12,2025-02-21,2873.34,2,0
1359,1359,12,2025-02-21,13350.83,2,0
1839,1839,12,2025-02-21,3822.71,2,0
2865,2865,12,2025-02-21,1620.34,2,0
3286,3286,12,2025-02-21,15517.82,2,0
4596,4596,12,2025-02-21,484.97,2,0
692,692,13,2025-02-21,1545.02,2,0
1585,1585,13,2025-02-21,827.37,2,0
2006,2006,13,2025-02-21,957.05,2,0
2831,2831,13,2025-02-21,868.66,2,0
3016,3016,13,2025-02-21,624.20,2,0
3340,3340,13,2025-02-21,2849.70,2,0
4379,4379,13,2025-02-21,443.67,2,0
4673,4673,13,2025-02-21,1566.93,2,0
199,199,14,2025-02-21,22.39,2,0
820,820,14,2025-02-21,1227.69,2,0
1209,1209,14,2025-02-21,182.63,2,0
1539,1539,14,2025-02-21,598.79,2,0
3058,3058,14,2025-02-21,43.80,2,0
3202,3202,14,2025-02-21,78.10,2,0
4385,4385,14,2025-02-21,112.52,2,0
467,467,15,2025-02-21,5759.16,2,0
592,592,15,2025-02-21,5154.10,2,0
961,961,15,2025-02-21,428.82,2,0
1002,1002,15,2025-02-21,1876.66,2,0
1649,1649,15,2025-02-21,34.16,2,0
2219,2219,15,2025-02-21,3877.49,2,0
2424,2424,15,2025-02-21,4107.85,2,0
3970,3970,15,2025-02-21,8021.57,2,0
4264,4264,15,2025-02-21,28.18,2,0
4528,4528,15,2025-02-21,1437.92,2,0
611,611,16,2025-02-21,2429.25,2,0
1352,1352,16,2025-02-21,4470.70,2,0
1581,1581,16,2025-02-21,205.58,2,0
2815,2815,16,2025-02-21,89.33,2,0
1384,1384,17,2025-02-21,230.87,2,0
1593,1593,17,2025-02-21,20.26,2,0
2168,2168,17,2025-02-21,13328.67,2,0
3119,3119,17,2025-02-21,1529.61,2,0
3315,3315,17,2025-02-21,30.91,2,0
3347,3347,17,2025-02-21,6313.77,2,0
3493,3493,17,2025-02-21,11494.05,4,0
97,97,18,2025-02-21,5327.75,2,0
786,786,18,2025-02-21,546.51,2,0
1470,1470,18,2025-02-21,90.17,2,0
2278,2278,18,2025-02-21,679.91,2,0
3266,3266,18,2025-02-21,4088.85,2,0
4993,4993,18,2025-02-21,1413.24,2,0
46,46,19,2025-02-21,119.06,2,0
186,186,19,2025-02-21,8860.33,4,0
1774,1774,19,2025-02-21,713.23,2,0
2752,2752,19,2025-02-21,3310.77,2,0
2869,2869,19,2025-02-21,12922.94,2,0
3355,3355,19,2025-02-21,2574.68,2,0
659,659,20,2025-02-21,43.63,2,0
1049,1049,20,2025-02-21,112.37,2,0
1241,1241,20,2025-02-21,8610.51,2,0
1336,1336,20,2025-02-21,38.94,2,0
1893,1893,20,2025-02-21,146.90,2,0
69,69,21,2025-02-21,6008.64,2,0
190,190,21,2025-02-21,240.40,2,0
500,500,21,2025-02-21,316.88,2,0
1947,1947,21,2025-02-21,727.31,2,0
2983,2983,21,2025-02-21,7779.33,2,0
3317,3317,21,2025-02-21,5289.91,4,0
3415,3415,21,2025-02-21,48.85,2,0
3651,3651,21,2025-02-21,3400.15,2,0
3776,3776,21,2025-02-21,19896.22,2,0
716,716,22,2025-02-21,30.93,2,0
1177,1177,22,2025-02-21,1659.71,2,0
1205,1205,22,2025-02-21,7846.83,2,0
2954,2954,22,2025-02-21,25.66,2,0
3076,3076,22,2025-02-21,458.49,2,0
3108,3108,22,2025-02-21,414.70,2,0
4659,4659,22,2025-02-21,5671.58,2,0
305,305,23,2025-02-21,6165.43,4,0
414,414,23,2025-02-21,1204.11,4,0
1043,1043,23,2025-02-21,2877.64,2,0
2094,2094,23,2025-02-21,270.32,2,0
2130,2130,23,2025-02-21,76.10,2,0
2749,2749,23,2025-02-21,4206.10,2,0
3846,3846,23,2025-02-21,23.73,2,0
4452,4452,23,2025-02-21,8705.24,2,0
4793,4793,23,2025-02-21,4619.44,2,0
4903,4903,23,2025-02-21,552.33,2,0
232,232,24,2025-02-21,115.62,2,0
874,874,24,2025-02-21,18999.22,2,0
1040,1040,24,2025-02-21,54.90,2,0
1939,1939,24,2025-02-21,3802.58,4,0
2985,2985,24,2025-02-21,13750.80,2,0
3527,3527,24,2025-02-21,2.89,2,0
3718,3718,24,2025-02-21,9210.27,2,0
8,8,25,2025-02-21,638.50,2,0
472,472,25,2025-02-21,105.73,2,0
1642,1642,25,2025-02-21,789.52,2,0
2092,2092,25,2025-02-21,6572.16,2,0
2861,2861,25,2025-02-21,294.94,2,0
3487,3487,25,2025-02-21,3966.15,2,0
4202,4202,25,2025-02-21,420.11,2,0
4615,4615,25,2025-02-21,41.45,2,0
1647,1647,26,2025-02-21,2100.97,4,0
2343,2343,26,2025-02-21,4610.39,2,0
3233,3233,26,2025-02-21,10203.28,2,0
4091,4091,26,2025-02-21,84.65,2,0
4650,4650,26,2025-02-21,45.55,2,0
661,661,27,2025-02-21,26.84,2,0
831,831,27,2025-02-21,59.40,2,0
2056,2056,27,2025-02-21,536.94,2,0
2087,2087,27,2025-02-21,850.69,2,0
2188,2188,27,2025-02-21,12843.29,2,0
2683,2683,27,2025-02-21,1099.46,2,0
3396,3396,27,2025-02-21,8989.19,2,0
4448,4448,27,2025-02-21,390.67,2,0
623,623,28,2025-02-21,304.42,2,0
840,840,28,2025-02-21,8159.07,4,0
952,952,28,2025-02-21,1214.14,2,0
2516,2516,28,2025-02-21,846.24,2,0
4072,4072,28,2025-02-21,4.11,2,0
129,129,29,2025-02-21,325.33,2,0
539,539,29,2025-02-21,139.22,2,0
1575,1575,29,2025-02-21,16434.38,2,0
1726,1726,29,2025-02-21,2600.39,2,0
1914,1914,29,2025-02-21,15.70,2,0
2089,2089,29,2025-02-21,4152.09,2,0
2486,2486,29,2025-02-21,5686.11,2,0
2856,2856,29,2025-02-21,19068.23,2,0
3766,3766,29,2025-02-21,12541.95,2,0
4971,4971,29,2025-02-21,71.24,2,0
74,74,30,2025-02-21,558.14,2,0
1279,1279,30,2025-02-21,684.42,2,0
2125,2125,30,2025-02-21,982.39,2,0
2834,2834,30,2025-02-21,8.19,2,0
3103,3103,30,2025-02-21,10226.84,4,0
4901,4901,30,2025-02-21,3794.59,2,0
4930,4930,30,2025-02-21,27.15,2,0
540,540,31,2025-02-21,5991.27,2,0
1562,1562,31,2025-02-21,5415.23,2,0
1771,1771,31,2025-02-21,651.76,2,0
2972,2972,31,2025-02-21,20.46,2,0
3162,3162,31,2025-02-21,82.12,2,0
3171,3171,31,2025-02-21,111.71,2,0
3472,3472,31,2025-02-21,8683.10,2,0
3514,3514,31,2025-02-21,124.48,2,0
4360,4360,31,2025-02-21,1303.24,2,0
4471,4471,31,2025-02-21,727.33,2,0
4695,4695,31,2025-02-21,102.75,2,0
489,489,32,2025-02-21,1738.12,2,0
1186,1186,32,2025-02-21,17328.05,2,0
1709,1709,32,2025-02-21,596.92,2,0
1976,1976,32,2025-02-21,3337.12,2,0
2074,2074,32,2025-02-21,587.40,2,0
2578,2578,32,2025-02-21,18108.22,4,0
2896,2896,32,2025-02-21,1584.21,2,0
3205,3205,32,2025-02-21,62.61,2,0
3367,3367,32,2025-02-21,4428.63,2,0
3906,3906,32,2025-02-21,3670.42,2,0
4025,4025,32,2025-02-21,28.36,2,0
428,428,33,2025-02-21,9.39,2,0
3208,3208,33,2025-02-21,4263.74,2,0
3365,3365,33,2025-02-21,5899.00,2,0
4404,4404,33,2025-02-21,6792.05,2,0
4996,4996,33,2025-02-21,8150.11,2,0
602,602,34,2025-02-21,8281.43,2,0
609,609,34,2025-02-21,10421.61,2,0
790,790,34,2025-02-21,1655.48,2,0
989,989,34,2025-02-21,6986.24,2,0
1022,1022,34,2025-02-21,27.78,2,0
2028,2028,34,2025-02-21,21355.06,4,0
2583,2583,34,2025-02-21,964.92,4,0
4346,4346,34,2025-02-21,3034.64,2,0
4473,4473,34,2025-02-21,1.18,2,0
4754,4754,34,2025-02-21,9263.47,2,0
197,197,35,2025-02-21,325.22,2,0
747,747,35,2025-02-21,2588.28,2,0
2005,2005,35,2025-02-21,120.57,2,0
2949,2949,35,2025-02-21,258.15,2,0
3015,3015,35,2025-02-21,20.69,2,0
2077,2077,36,2025-02-21,4892.13,2,0
2668,2668,36,2025-02-21,59.47,2,0
2723,2723,36,2025-02-21,97.75,2,0
3873,3873,36,2025-02-21,2049.65,2,0
4104,4104,36,2025-02-21,14770.91,2,0
4430,4430,36,2025-02-21,2467.96,2,0
4962,4962,36,2025-02-21,38.40,4,0
817,817,37,2025-02-21,8470.06,2,0
2238,2238,37,2025-02-21,16622.50,2,0
2244,2244,37,2025-02-21,106.72,2,0
2326,2326,37,2025-02-21,1336.89,2,0
2409,2409,37,2025-02-21,13008.86,2,0
2646,2646,37,2025-02-21,84.07,2,0
2692,2692,37,2025-02-21,2017.59,2,0
3196,3196,37,2025-02-21,12851.44,2,0
3513,3513,37,2025-02-21,17.86,2,0
4122,4122,37,2025-02-21,2853.69,2,0
261,261,38,2025-02-21,3023.89,4,0
1120,1120,38,2025-02-21,26.68,2,0
1129,1129,38,2025-02-21,7889.68,2,0
1366,1366,38,2025-02-21,31.59,2,0
1495,1495,38,2025-02-21,2260.98,2,0
1681,1681,38,2025-02-21,13.27,2,0
1981,1981,38,2025-02-21,8057.41,2,0
2288,2288,38,2025-02-21,56.43,2,0
3458,3458,38,2025-02-21,8724.28,2,0
3546,3546,38,2025-02-21,1010.14,2,0
4562,4562,38,2025-02-21,10464.08,4,0
2053,2053,39,2025-02-21,573.18,2,0
2867,2867,39,2025-02-21,679.12,2,0
3407,3407,39,2025-02-21,23396.58,2,0
4210,4210,39,2025-02-21,1620.65,2,0
4428,4428,39,2025-02-21,56.90,2,0
887,887,40,2025-02-21,762.24,2,0
1194,1194,40,2025-02-21,100.00,2,0
1951,1951,40,2025-02-21,12.37,2,0
3201,3201,40,2025-02-21,30.77,2,0
3575,3575,40,2025-02-21,20991.69,6,0
4720,4720,40,2025-02-21,19.33,2,0
424,424,41,2025-02-21,3043.65,4,0
1623,1623,41,2025-02-21,1.33,2,0
1826,1826,41,2025-02-21,978.50,2,0
2115,2115,41,2025-02-21,8548.43,2,0
2174,2174,41,2025-02-21,3400.52,2,0
3614,3614,41,2025-02-21,434.27,2,0
3626,3626,41,2025-02-21,115.05,2,0
3712,3712,41,2025-02-21,2833.37,2,0
4037,4037,41,2025-02-21,756.86,2,0
4047,4047,41,2025-02-21,1383.67,2,0
614,614,42,2025-02-21,213.91,2,0
1124,1124,42,2025-02-21,258.13,2,0
1469,1469,42,2025-02-21,128.14,2,0
1667,1667,42,2025-02-21,516.58,2,0
2042,2042,42,2025-02-21,2619.27,2,0
2848,2848,42,2025-02-21,297.10,2,0
508,508,43,2025-02-21,2972.84,2,0
736,736,43,2025-02-21,2154.11,4,0
752,752,43,2025-02-21,204.86,2,0
2017,2017,43,2025-02-21,5.98,2,0
2388,2388,43,2025-02-21,5517.19,2,0
3077,3077,43,2025-02-21,2315.46,2,0
3793,3793,43,2025-02-21,29.08,2,0
4023,4023,43,2025-02-21,90.35,2,0
90,90,44,2025-02-21,47.62,2,0
2029,2029,44,2025-02-21,99.59,2,0
2119,2119,44,2025-02-21,1822.41,4,0
2253,2253,44,2025-02-21,8122.54,2,0
2936,2936,44,2025-02-21,661.05,2,0
3486,3486,44,2025-02-21,303.43,2,0
3499,3499,44,2025-02-21,472.83,2,0
3745,3745,44,2025-02-21,77.76,2,0
4227,4227,44,2025-02-21,159.19,2,0
4299,4299,44,2025-02-21,7215.61,2,0
4761,4761,44,2025-02-21,1399.00,2,0
4864,4864,44,2025-02-21,1305.90,2,0
538,538,45,2025-02-21,531.45,2,0
761,761,45,2025-02-21,145.06,4,0
1851,1851,45,2025-02-21,16048.73,2,0
2316,2316,45,2025-02-21,3474.32,2,0
2897,2897,45,2025-02-21,385.87,2,0
3105,3105,45,2025-02-21,5668.22,2,0
935,935,46,2025-02-21,2850.55,2,0
1770,1770,46,2025-02-21,12330.17,2,0
2111,2111,46,2025-02-21,12227.24,2,0
2286,2286,46,2025-02-21,986.57,2,0
2374,2374,46,2025-02-21,506.96,2,0
3849,3849,46,2025-02-21,274.71,2,0
4619,4619,46,2025-02-21,4297.68,2,0
146,146,47,2025-02-21,161.47,2,0
2849,2849,47,2025-02-21,587.79,2,0
3114,3114,47,2025-02-21,1678.01,2,0
3319,3319,47,2025-02-21,21989.79,2,0
3361,3361,47,2025-02-21,6987.24,4,0
3375,3375,47,2025-02-21,4491.76,2,0
4981,4981,47,2025-02-21,31.62,2,0
122,122,48,2025-02-21,1792.33,2,0
915,915,48,2025-02-21,5257.21,2,0
1534,1534,48,2025-02-21,458.46,2,0
1622,1622,48,2025-02-21,981.65,2,0
2020,2020,48,2025-02-21,1730.53,2,0
2769,2769,48,2025-02-21,223.77,2,0
3694,3694,48,2025-02-21,303.90,2,0
4080,4080,48,2025-02-21,2442.10,2,0
4513,4513,48,2025-02-21,1178.74,2,0
88,88,49,2025-02-21,70.46,2,0
385,385,49,2025-02-21,1288.87,2,0
1953,1953,49,2025-02-21,45.69,2,0
2091,2091,49,2025-02-21,6777.59,2,0
2708,2708,49,2025-02-21,92.01,2,0
3637,3637,49,2025-02-21,775.13,2,0
3732,3732,49,2025-02-21,4.10,2,0
4178,4178,49,2025-02-21,3507.20,2,0
4219,4219,49,2025-02-21,1580.91,2,0
4726,4726,49,2025-02-21,22936.04,2,0
666,666,51,2025-02-21,1620.24,2,0
1027,1027,51,2025-02-21,1116.98,2,0
2503,2503,51,2025-02-21,3279.88,2,0
3019,3019,51,2025-02-21,114.13,2,0
3191,3191,51,2025-02-21,83.60,2,0
3467,3467,51,2025-02-21,7666.03,6,0
3556,3556,51,2025-02-21,108.22,4,0
3892,3892,51,2025-02-21,286.89,2,0
4469,4469,51,2025-02-21,3982.97,2,0
4951,4951,51,2025-02-21,498.23,2,0
2537,2537,52,2025-02-21,3148.67,2,0
2740,2740,52,2025-02-21,743.13,2,0
3966,3966,52,2025-02-21,5669.41,4,0
3967,3967,52,2025-02-21,16713.94,2,0
4983,4983,52,2025-02-21,1343.49,2,0
696,696,53,2025-02-21,234.63,2,0
1172,1172,53,2025-02-21,730.21,2,0
2136,2136,53,2025-02-21,532.54,2,0
2550,2550,53,2025-02-21,1175.17,2,0
2750,2750,53,2025-02-21,3545.28,2,0
3431,3431,53,2025-02-21,14202.17,2,0
3584,3584,53,2025-02-21,2316.49,2,0
3627,3627,53,2025-02-21,1.05,2,0
4042,4042,53,2025-02-21,391.07,2,0
150,150,54,2025-02-21,8724.58,2,0
2634,2634,54,2025-02-21,66.29,2,0
3318,3318,54,2025-02-21,1093.46,2,0
359,359,55,2025-02-21,253.78,2,0
2625,2625,55,2025-02-21,1210.67,2,0
2667,2667,55,2025-02-21,117.55,2,0
3380,3380,55,2025-02-21,100.33,2,0
3432,3432,55,2025-02-21,0.31,2,0
34,34,56,2025-02-21,4457.42,2,0
419,419,56,2025-02-21,853.30,2,0
546,546,56,2025-02-21,128.12,2,0
601,601,56,2025-02-21,6927.31,2,0
983,983,56,2025-02-21,1023.15,2,0
1434,1434,56,2025-02-21,2465.79,2,0
1440,1440,56,2025-02-21,5982.28,2,0
2616,2616,56,2025-02-21,1608.09,2,0
2887,2887,56,2025-02-21,2712.28,2,0
4161,4161,56,2025-02-21,8294.96,2,0
4955,4955,56,2025-02-21,41.09,2,0
272,272,57,2025-02-21,2922.70,2,0
1013,1013,57,2025-02-21,13132.94,2,0
2240,2240,57,2025-02-21,2368.54,2,0
2328,2328,57,2025-02-21,460.47,2,0
2595,2595,57,2025-02-21,1213.37,2,0
2877,2877,57,2025-02-21,401.53,2,0
2960,2960,57,2025-02-21,6223.32,2,0
3195,3195,57,2025-02-21,2942.16,2,0
3263,3263,57,2025-02-21,2097.78,4,0
4027,4027,57,2025-02-21,18623.21,2,0
4707,4707,57,2025-02-21,3340.78,2,0
852,852,58,2025-02-21,5480.46,2,0
861,861,58,2025-02-21,13.97,2,0
1348,1348,58,2025-02-21,704.26,2,0
2414,2414,58,2025-02-21,3419.94,2,0
2729,2729,58,2025-02-21,345.13,2,0
3219,3219,58,2025-02-21,5691.84,2,0
3387,3387,58,2025-02-21,2326.65,4,0
3977,3977,58,2025-02-21,49.69,2,0
4371,4371,58,2025-02-21,6206.09,4,0
4676,4676,58,2025-02-21,267.93,2,0
4826,4826,58,2025-02-21,547.78,2,0
4988,4988,58,2025-02-21,77.72,2,0
175,175,59,2025-02-21,1063.21,2,0
479,479,59,2025-02-21,387.15,2,0
653,653,59,2025-02-21,51.80,2,0
683,683,59,2025-02-21,66.22,2,0
782,782,59,2025-02-21,40.39,2,0
1542,1542,59,2025-02-21,2400.78,2,0
4358,4358,59,2025-02-21,221.05,2,0
4699,4699,59,2025-02-21,198.50,2,0
487,487,60,2025-02-21,12.36,2,0
516,516,60,2025-02-21,778.87,2,0
1160,1160,60,2025-02-21,10.20,2,0
1729,1729,60,2025-02-21,15867.52,2,0
2025,2025,60,2025-02-21,253.16,2,0
3960,3960,60,2025-02-21,888.82,2,0
4574,4574,60,2025-02-21,3377.93,2,0
441,441,61,2025-02-21,2820.90,2,0
484,484,61,2025-02-21,1889.31,2,0
976,976,61,2025-02-21,2393.46,2,0
1858,1858,61,2025-02-21,1138.68,2,0
2209,2209,61,2025-02-21,899.93,2,0
2296,2296,61,2025-02-21,354.16,2,0
3062,3062,61,2025-02-21,1785.14,2,0
3307,3307,61,2025-02-21,65.11,2,0
3985,3985,61,2025-02-21,3704.04,2,0
4653,4653,61,2025-02-21,5793.38,2,0
2224,2224,62,2025-02-21,2672.93,2,0
2310,2310,62,2025-02-21,124.35,2,0
2585,2585,62,2025-02-21,1260.67,2,0
2773,2773,62,2025-02-21,28.13,2,0
3126,3126,62,2025-02-21,186.57,2,0
3422,3422,62,2025-02-21,1579.43,2,0
3701,3701,62,2025-02-21,1787.37,2,0
4092,4092,62,2025-02-21,683.15,4,0
4730,4730,62,2025-02-21,2083.48,2,0
307,307,63,2025-02-21,208.62,2,0
2158,2158,63,2025-02-21,159.64,2,0
2319,2319,63,2025-02-21,4838.60,2,0
2895,2895,63,2025-02-21,1380.39,2,0
3256,3256,63,2025-02-21,841.28,2,0
3859,3859,63,2025-02-21,705.72,2,0
4617,4617,63,2025-02-21,625.92,2,0
4649,4649,63,2025-02-21,6388.35,2,0
657,657,64,2025-02-21,211.36,4,0
3094,3094,64,2025-02-21,1569.33,2,0
4787,4787,64,2025-02-21,423.22,2,0
1424,1424,65,2025-02-21,2935.26,2,0
1507,1507,65,2025-02-21,6554.71,2,0
1659,1659,65,2025-02-21,768.88,2,0
1785,1785,65,2025-02-21,2766.96,4,0
2356,2356,65,2025-02-21,1456.36,4,0
2678,2678,65,2025-02-21,46.94,2,0
2689,2689,65,2025-02-21,47.29,2,0
3193,3193,65,2025-02-21,21037.34,2,0
3508,3508,65,2025-02-21,38.74,2,0
3958,3958,65,2025-02-21,177.89,2,0
9,9,66,2025-02-21,62.89,2,0
580,580,66,2025-02-21,1016.67,2,0
593,593,66,2025-02-21,2058.82,2,0
1046,1046,66,2025-02-21,77.76,2,0
1491,1491,66,2025-02-21,4645.69,4,0
2104,2104,66,2025-02-21,2156.44,2,0
2325,2325,66,2025-02-21,21654.74,2,0
2927,2927,66,2025-02-21,7078.30,2,0
3170,3170,66,2025-02-21,7.28,2,0
3615,3615,66,2025-02-21,53.36,2,0
940,940,67,2025-02-21,2592.91,2,0
947,947,67,2025-02-21,293.23,2,0
1516,1516,67,2025-02-21,7917.91,4,0
1665,1665,67,2025-02-21,338.45,2,0
2041,2041,67,2025-02-21,380.44,2,0
2057,2057,67,2025-02-21,219.19,4,0
4094,4094,67,2025-02-21,6456.36,4,0
4354,4354,67,2025-02-21,725.91,2,0
4502,4502,67,2025-02-21,1459.09,2,0
384,384,68,2025-02-21,72.19,2,0
1275,1275,68,2025-02-21,5110.31,2,0
4883,4883,68,2025-02-21,60.44,2,0
4911,4911,68,2025-02-21,545.61,2,0
32,32,69,2025-02-21,497.45,2,0
387,387,69,2025-02-21,14553.28,2,0
556,556,69,2025-02-21,261.46,2,0
1879,1879,69,2025-02-21,446.87,2,0
2505,2505,69,2025-02-21,1506.00,4,0
3260,3260,69,2025-02-21,6483.65,2,0
303,303,70,2025-02-21,5944.84,2,0
349,349,70,2025-02-21,9.12,2,0
1023,1023,70,2025-02-21,1283.93,2,0
1204,1204,70,2025-02-21,7.94,2,0
1293,1293,70,2025-02-21,9320.73,2,0
1360,1360,70,2025-02-21,670.31,2,0
3342,3342,70,2025-02-21,1353.51,2,0
3481,3481,70,2025-02-21,921.50,2,0
3929,3929,70,2025-02-21,681.11,2,0
4734,4734,70,2025-02-21,2072.72,2,0
4828,4828,70,2025-02-21,30371.88,4,0
1604,1604,71,2025-02-21,77.14,4,0
2281,2281,71,2025-02-21,42.77,2,0
2474,2474,71,2025-02-21,12.10,2,0
2489,2489,71,2025-02-21,2500.88,4,0
713,713,72,2025-02-21,282.93,2,0
1277,1277,72,2025-02-21,2601.01,2,0
1370,1370,72,2025-02-21,1776.55,2,0
4250,4250,72,2025-02-21,72.11,2,0
4251,4251,72,2025-02-21,559.94,2,0
4314,4314,72,2025-02-21,59.10,2,0
993,993,73,2025-02-21,11683.54,2,0
1281,1281,73,2025-02-21,410.28,2,0
1933,1933,73,2025-02-21,2487.98,2,0
2167,2167,73,2025-02-21,6674.70,2,0
3122,3122,73,2025-02-21,343.79,2,0
3190,3190,73,2025-02-21,2995.59,2,0
3590,3590,73,2025-02-21,727.01,2,0
3924,3924,73,2025-02-21,36.22,2,0
3987,3987,73,2025-02-21,3358.94,2,0
4853,4853,73,2025-02-21,114.80,2,0
4885,4885,73,2025-02-21,6229.17,2,0
230,230,74,2025-02-21,1207.40,2,0
470,470,74,2025-02-21,3834.45,2,0
498,498,74,2025-02-21,22.37,2,0
1466,1466,74,2025-02-21,2936.30,2,0
1705,1705,74,2025-02-21,9265.32,2,0
2302,2302,74,2025-02-21,8501.77,2,0
2334,2334,74,2025-02-21,9683.62,2,0
3072,3072,74,2025-02-21,376.16,2,0
3187,3187,74,2025-02-21,122.93,2,0
3690,3690,74,2025-02-21,71.83,2,0
3823,3823,74,2025-02-21,20185.43,2,0
216,216,75,2025-02-21,2232.62,2,0
625,625,75,2025-02-21,594.33,2,0
708,708,75,2025-02-21,3306.58,2,0
3434,3434,75,2025-02-21,1896.75,2,0
4421,4421,75,2025-02-21,8372.42,2,0
4535,4535,75,2025-02-21,355.79,2,0
4662,4662,75,2025-02-21,11931.02,2,0
77,77,76,2025-02-21,55.43,2,0
161,161,76,2025-02-21,11581.70,2,0
204,204,76,2025-02-21,6481.33,2,0
2822,2822,76,2025-02-21,5792.12,2,0
4702,4702,76,2025-02-21,505.08,2,0
1106,1106,77,2025-02-21,592.79,2,0
1287,1287,77,2025-02-21,1142.74,2,0
1311,1311,77,2025-02-21,9071.45,2,0
1381,1381,77,2025-02-21,1195.50,2,0
2108,2108,77,2025-02-21,9472.38,2,0
2666,2666,77,2025-02-21,37.01,2,0
3683,3683,77,2025-02-21,122.12,2,0
3799,3799,77,2025-02-21,99.49,2,0
4007,4007,77,2025-02-21,344.43,2,0
4760,4760,77,2025-02-21,14191.56,2,0
268,268,78,2025-02-21,2436.04,2,0
746,746,78,2025-02-21,334.41,2,0
856,856,78,2025-02-21,828.71,2,0
1175,1175,78,2025-02-21,3669.05,2,0
2010,2010,78,2025-02-21,20281.65,2,0
2285,2285,78,2025-02-21,3650.85,2,0
2322,2322,78,2025-02-21,2038.51,2,0
2490,2490,78,2025-02-21,610.22,2,0
2737,2737,78,2025-02-21,4791.59,2,0
2961,2961,78,2025-02-21,47.47,2,0
3551,3551,78,2025-02-21,16081.88,2,0
3591,3591,78,2025-02-21,215.06,2,0
3721,3721,78,2025-02-21,824.02,2,0
3809,3809,78,2025-02-21,1697.90,2,0
4249,4249,78,2025-02-21,35.62,2,0
4749,4749,78,2025-02-21,871.70,2,0
4913,4913,78,2025-02-21,4706.73,2,0
995,995,79,2025-02-21,4672.76,2,0
1212,1212,79,2025-02-21,11.11,2,0
2981,2981,79,2025-02-21,550.09,2,0
3368,3368,79,2025-02-21,59.80,2,0
3572,3572,79,2025-02-21,5.60,2,0
4638,4638,79,2025-02-21,1085.43,2,0
621,621,80,2025-02-21,1097.75,2,0
1902,1902,80,2025-02-21,5.06,2,0
4196,4196,80,2025-02-21,707.69,4,0
792,792,81,2025-02-21,6605.54,2,0
1572,1572,81,2025-02-21,11003.69,2,0
2133,2133,81,2025-02-21,129.71,2,0
2559,2559,81,2025-02-21,119.49,2,0
2651,2651,81,2025-02-21,12807.93,4,0
2951,2951,81,2025-02-21,98.67,2,0
3990,3990,81,2025-02-21,7472.42,2,0
4140,4140,81,2025-02-21,646.07,2,0
1018,1018,82,2025-02-21,18655.30,2,0
1586,1586,82,2025-02-21,475.94,2,0
1638,1638,82,2025-02-21,6314.95,2,0
1643,1643,82,2025-02-21,2160.11,2,0
2902,2902,82,2025-02-21,6.62,2,0
3268,3268,82,2025-02-21,1004.12,2,0
509,509,83,2025-02-21,774.18,2,0
909,909,83,2025-02-21,5812.67,4,0
1110,1110,83,2025-02-21,58.19,2,0
1715,1715,83,2025-02-21,24102.66,4,0
1773,1773,83,2025-02-21,153.47,2,0
2907,2907,83,2025-02-21,17.77,2,0
3921,3921,83,2025-02-21,2107.24,2,0
4356,4356,83,2025-02-21,2848.67,2,0
4583,4583,83,2025-02-21,4899.55,2,0
166,166,84,2025-02-21,12932.25,4,0
1444,1444,84,2025-02-21,719.44,2,0
1859,1859,84,2025-02-21,43.16,2,0
2918,2918,84,2025-02-21,9110.18,4,0
3618,3618,84,2025-02-21,12.53,2,0
3713,3713,84,2025-02-21,1272.43,2,0
4114,4114,84,2025-02-21,787.56,2,0
4240,4240,84,2025-02-21,88.48,2,0
4274,4274,84,2025-02-21,1567.18,2,0
4395,4395,84,2025-02-21,1780.53,2,0
1840,1840,85,2025-02-21,1376.11,2,0
1935,1935,85,2025-02-21,1854.48,2,0
3994,3994,85,2025-02-21,2967.05,2,0
4051,4051,85,2025-02-21,16.45,2,0
4231,4231,85,2025-02-21,7319.57,4,0
4893,4893,85,2025-02-21,4221.92,2,0
269,269,86,2025-02-21,7372.53,2,0
417,417,86,2025-02-21,398.87,2,0
764,764,86,2025-02-21,2404.08,2,0
1045,1045,86,2025-02-21,9260.46,4,0
2793,2793,86,2025-02-21,2613.62,2,0
3009,3009,86,2025-02-21,1549.48,2,0
3250,3250,86,2025-02-21,1220.02,2,0
3868,3868,86,2025-02-21,8.78,2,0
4040,4040,86,2025-02-21,34.01,2,0
4822,4822,86,2025-02-21,1.07,2,0
315,315,87,2025-02-21,5534.07,2,0
618,618,87,2025-02-21,591.86,2,0
898,898,87,2025-02-21,2794.89,4,0
2223,2223,87,2025-02-21,788.47,2,0
2520,2520,87,2025-02-21,5959.27,2,0
2681,2681,87,2025-02-21,2283.00,4,0
2847,2847,87,2025-02-21,35.70,2,0
3006,3006,87,2025-02-21,1013.54,2,0
3447,3447,87,2025-02-21,934.49,2,0
4808,4808,87,2025-02-21,397.73,2,0
127,127,88,2025-02-21,39.75,2,0
196,196,88,2025-02-21,318.57,2,0
480,480,88,2025-02-21,868.63,2,0
1961,1961,88,2025-02-21,134.03,2,0
2304,2304,88,2025-02-21,7081.44,2,0
2980,2980,88,2025-02-21,20909.82,2,0
3408,3408,88,2025-02-21,405.56,2,0
3653,3653,88,2025-02-21,56.19,2,0
